"Drug","07-03-2022"
"ivermectin",388
"hydroxychloroquine",361
"fentanyl",125
"quercetin",27
"methotrexate",21
"azithromycin",20
"ibuprofen",20
"dexamethasone",9
"prednisone",9
"midazolam",7
"ritonavir",7
"thalidomide",7
"chloroquine",6
"ketamine",6
"naltrexone",6
"niacin",6
"rucaparib",6
"cefuroxime",5
"maraviroc",5
"nicotinamide",5
"spironolactone",5
"acetaminophen",4
"fluvoxamine",4
"amoxicillin",3
"budesonide",3
"cholecalciferol",3
"clopidogrel",3
"colchicine",3
"creatine",3
"famotidine",3
"l-glutamine",3
"levothyroxine",3
"metformin",3
"vincristine",3
"aviptadil",2
"baricitinib",2
"bictegravir",2
"bucillamine",2
"codeine",2
"curcumin",2
"dopamine",2
"epinephrine",2
"favipiravir",2
"fluticasone",2
"fructose",2
"glutathione",2
"imatinib",2
"methadone",2
"mifepristone",2
"naproxen",2
"urea",2
"acyclovir",1
"amantadine",1
"artemisinin",1
"benfotiamine",1
"bromhexine",1
"calcifediol",1
"cetirizine",1
"choline",1
"chromium",1
"clonidine",1
"crocin",1
"cyproheptadine",1
"cysteine",1
"cytidine",1
"dapsone",1
"dexlansoprazole",1
"diphenhydramine",1
"doxycycline",1
"epigallocatechin",1
"estradiol",1
"fenofibrate",1
"guaifenesin",1
"hydromorphone",1
"leflunomide",1
"lidocaine",1
"lopinavir",1
"magnesium chloride",1
"megestrol acetate",1
"methylprednisolone",1
"misoprostol",1
"naringenin",1
"oleandrin",1
"omeprazole",1
"orlistat",1
"ornidazole",1
"prednisolone",1
"propofol",1
"pseudoephedrine",1
"ramatroban",1
"reparixin",1
"rhein",1
"s-23",1
"sulfamethoxazole",1
"sulforaphane",1
"tadalafil",1
"taxifolin",1
"tocotrienol",1
"tramadol",1
"trehalose",1
"trimethoprim",1
"tryptophan",1
"umifenovir",1
"uridine",1
"venlafaxine",1
"vortioxetine",1
