"Drug","02-27-2021"
"ivermectin",1747
"hydroxychloroquine",407
"calcifediol",261
"fluvoxamine",149
"dexamethasone",124
"plitidepsin",100
"remdesivir",56
"quercetin",33
"fentanyl",31
"penicillin",23
"azithromycin",20
"doxycycline",19
"sargramostim",18
"chloroquine",17
"ibuprofen",17
"metformin",16
"leronlimab",13
"baricitinib",12
"vincristine",10
"budesonide",9
"famotidine",9
"trazodone",9
"bucillamine",8
"colchicine",8
"fluoxetine",8
"lopinavir",8
"mmda",8
"estradiol",7
"acetaminophen",6
"methotrexate",6
"niacin",6
"niclosamide",6
"quinine",6
"ritonavir",6
"sarilumab",6
"cladribine",5
"favipiravir",5
"prednisone",5
"ruxolitinib",5
"tacrolimus",5
"talopram",5
"acetylcholine",4
"curcumin",4
"fructose",4
"methylprednisolone",4
"metronidazole",4
"thalidomide",4
"actemra",3
"amantadine",3
"angiotensin ii",3
"aviptadil",3
"berberine",3
"boceprevir",3
"bromhexine",3
"cafedrine",3
"camostat",3
"chlorine dioxide",3
"fucose",3
"hypochlorous",3
"ketamine",3
"telaprevir",3
"aldosterone",2
"cadmium",2
"celecoxib",2
"codeine",2
"cyproheptadine",2
"dopamine",2
"fexofenadine",2
"formaldehyde",2
"fostamatinib",2
"hydrogen fluoride",2
"ivabradine",2
"maraviroc",2
"naloxone",2
"omeprazole",2
"squalene",2
"tenofovir",2
"acetylcysteine",1
"acyclovir",1
"alanine",1
"ambroxol",1
"amlodipine",1
"amoxicillin",1
"artesunate",1
"asenapine",1
"azelastine",1
"bupropion",1
"calcitriol",1
"cannabidiol",1
"carboplatin",1
"chlorhexidine",1
"cisplatin",1
"clonazepam",1
"cnqx",1
"creatine",1
"creatinine",1
"cyclosporine",1
"cysteine",1
"dapagliflozin",1
"diethylstilbestrol",1
"duloxetine",1
"dutasteride",1
"eucalyptol",1
"folic",1
"forskolin",1
"gabapentin",1
"glutathione",1
"glyphosate",1
"hesperidin",1
"ifenprodil",1
"imatinib",1
"imiquimod",1
"kava",1
"l-lysine",1
"lamotrigine",1
"lansoprazole",1
"loratadine",1
"manganese",1
"mefloquine",1
"memantine",1
"minoxidil",1
"niobium",1
"nitazoxanide",1
"potassium",1
"pregabalin",1
"propofol",1
"pyridoxine",1
"pyronaridine",1
"quetiapine",1
"raloxifene",1
"resveratrol",1
"ribavirin",1
"rigosertib",1
"ryanodine",1
"sertraline",1
"sotagliflozin",1
"tramadol",1
"voclosporin",1
"warfarin",1
