"Drug","10-15-2021"
"ivermectin",10303
"remdesivir",1355
"hydroxychloroquine",660
"arginine",115
"budesonide",107
"chloroquine",67
"artemisinin",55
"quercetin",53
"fentanyl",44
"niacin",39
"fluvoxamine",31
"penicillin",27
"curcumin",25
"resveratrol",24
"dexamethasone",23
"ibuprofen",21
"doxycycline",19
"azithromycin",18
"midazolam",17
"aviptadil",15
"prednisone",14
"favipiravir",13
"niclosamide",12
"thalidomide",12
"s-23",11
"quinine",10
"cysteine",8
"tempol",8
"baricitinib",7
"tryptophan",6
"artesunate",5
"ketamine",5
"lidocaine",5
"acetaminophen",4
"acyclovir",4
"glyphosate",4
"leronlimab",4
"mmda",4
"talopram",4
"amoxicillin",3
"cannabidiol",3
"chlorine dioxide",3
"famotidine",3
"fluticasone",3
"glutathione",3
"metformin",3
"metoprolol",3
"metronidazole",3
"phosphorus",3
"pseudoephedrine",3
"pyronaridine",3
"sarilumab",3
"umifenovir",3
"urea",3
"vincristine",3
"aldosterone",2
"bimatoprost",2
"bromhexine",2
"cadmium",2
"calcitriol",2
"ceftriaxone",2
"codeine",2
"colchicine",2
"diethylstilbestrol",2
"dopamine",2
"entacapone",2
"estradiol",2
"fenofibrate",2
"guanosine",2
"indomethacin",2
"iodide",2
"kava",2
"malic",2
"methylprednisolone",2
"mirin",2
"nicotinamide",2
"pirfenidone",2
"retinol",2
"sorafenib",2
"squalene",2
"warfarin",2
"abivertinib",1
"adenine",1
"adenosine",1
"alanine",1
"albendazole",1
"atorvastatin",1
"berbamine",1
"buprenorphine",1
"calcifediol",1
"camphor",1
"celecoxib",1
"cetirizine",1
"cetylpyridinium",1
"chloride ion",1
"cladribine",1
"creatine",1
"creatinine",1
"cysteamine",1
"cytisine",1
"dexmedetomidine",1
"dutasteride",1
"fingolimod",1
"fisetin",1
"fluoxetine",1
"formaldehyde",1
"forskolin",1
"fostamatinib",1
"gabapentin",1
"glycine",1
"guanidine",1
"ivabradine",1
"manganese",1
"methacholine",1
"methadone",1
"methotrexate",1
"montelukast",1
"neodymium",1
"nitazoxanide",1
"omeprazole",1
"ondansetron",1
"oxycodone",1
"ozanimod",1
"paroxetine",1
"pentamidine",1
"phthalocyanine",1
"prednisolone",1
"progesterone",1
"promethazine",1
"propofol",1
"propranolol",1
"rivaroxaban",1
"rutin",1
"sertraline",1
"silicon dioxide",1
"suramin",1
"thiamine",1
"ticlopidine",1
"tofacitinib",1
"tramadol",1
"tromethamine",1
"ubiquinol",1
"upadacitinib",1
"vanadium",1
