"Drug","07-03-2020"
"hydroxychloroquine",18498
"remdesivir",15561
"azithromycin",3225
"chloroquine",603
"dexamethasone",493
"thiamine",458
"ivermectin",351
"ritonavir",74
"favipiravir",73
"lopinavir",73
"squalene",60
"losartan",53
"quercetin",52
"colchicine",39
"prednisone",39
"chlorine dioxide",35
"fentanyl",35
"ibuprofen",26
"methadone",23
"quinine",22
"methylprednisolone",16
"buprenorphine",15
"famotidine",13
"camphor",12
"glutathione",12
"baricitinib",11
"ciclesonide",11
"fructose",11
"hydrocortisone",10
"metformin",10
"ketamine",9
"doxycycline",8
"perchlorate",8
"nitazoxanide",7
"talopram",7
"boron",6
"sertraline",6
"diamorphine",5
"dopamine",5
"hydroquinone",5
"mmda",5
"penicillin",5
"potassium",5
"artesunate",4
"dexmedetomidine",4
"glyphosate",4
"hesperidin",4
"nafamostat",4
"nelfinavir",4
"ribavirin",4
"aluminum oxide",3
"camostat",3
"codeine",3
"dronabinol",3
"erythromycin",3
"formaldehyde",3
"lycopene",3
"rhein",3
"ruxolitinib",3
"thalidomide",3
"acetazolamide",2
"amantadine",2
"budesonide",2
"cannabidiol",2
"clonazepam",2
"curcumin",2
"dipyridamole",2
"dolutegravir",2
"fingolimod",2
"glycine",2
"lamivudine",2
"luteolin",2
"naloxone",2
"niclosamide",2
"oxycodone",2
"progesterone",2
"proline",2
"ranitidine",2
"resveratrol",2
"rifampicin",2
"rivastigmine",2
"s-23",2
"silibinin",2
"simvastatin",2
"sofosbuvir",2
"sucralfate",2
"temsirolimus",2
"tenofovir",2
"thymopentin",2
"ticagrelor",2
"umifenovir",2
"abacavir",1
"acetaminophen",1
"activated charcoal",1
"acyclovir",1
"adenosine",1
"angiotensin ii",1
"antimony",1
"apixaban",1
"atovaquone",1
"benzodiazepine",1
"beta carotene",1
"bradykinin",1
"bucillamine",1
"cannabichromene",1
"captopril",1
"ccmq",1
"cetirizine",1
"chloramphenicol",1
"chromium",1
"cidofovir",1
"ciprofloxacin",1
"citalopram",1
"coumarin",1
"creatinine",1
"dantrolene",1
"diazepam",1
"diminazene",1
"ec-17",1
"entecavir",1
"esketamine",1
"eugenol",1
"famciclovir",1
"flaviolin",1
"fluoxetine",1
"fluticasone",1
"fluvoxamine",1
"fostamatinib",1
"fostemsavir",1
"furosemide",1
"gabapentin",1
"galidesivir",1
"ganciclovir",1
"gentamicin",1
"hydroquinine",1
"hydroxyzine",1
"ifenprodil",1
"imatinib",1
"indole",1
"indomethacin",1
"iodide",1
"kava",1
"ketotifen",1
"l-lysine",1
"lamotrigine",1
"levodopa",1
"loratadine",1
"manganese",1
"methotrexate",1
"neodymium",1
"nitroglycerin",1
"nizatidine",1
"peramivir",1
"phenol",1
"phosphorus",1
"piperine",1
"plazomicin",1
"plitidepsin",1
"potassium chloride",1
"potassium iodide",1
"prucalopride",1
"rabeprazole",1
"raloxifene",1
"riboflavin",1
"sodium sulfate",1
"stavudine",1
"streptomycin",1
"tantalum",1
"teriflunomide",1
"tetrodotoxin",1
"thimerosal",1
"toluene",1
"trazodone",1
"triclosan",1
"trimethoprim",1
"tryptophan",1
"tyrosine",1
"valganciclovir",1
"venetoclax",1
"venlafaxine",1
"vincristine",1
"warfarin",1
