"Drug","02-16-2022"
"ivermectin",1477
"remdesivir",499
"hydroxychloroquine",85
"fentanyl",83
"taurine",38
"quercetin",36
"midazolam",35
"azithromycin",33
"vincristine",32
"glyphosate",29
"fluvoxamine",27
"saquinavir",24
"famotidine",20
"ritonavir",19
"cannabidiol",18
"prednisone",18
"leronlimab",17
"gadolinium",16
"ibuprofen",16
"niacin",12
"baricitinib",11
"folic",11
"thalidomide",11
"boron",10
"chloroquine",10
"glutathione",10
"penicillin",10
"talopram",10
"naloxone",9
"methotrexate",8
"budesonide",7
"dexamethasone",7
"disulfiram",7
"cadmium",6
"celgosivir",6
"colchicine",6
"curcumin",6
"miglustat",6
"nitazoxanide",6
"omeprazole",6
"acetaminophen",5
"chlorine dioxide",5
"favipiravir",5
"ketamine",5
"ramipril",5
"atorvastatin",4
"aviptadil",4
"cholecalciferol",4
"crocin",4
"doxycycline",4
"formaldehyde",4
"fucose",4
"maraviroc",4
"oxymetazoline",4
"s-23",4
"warfarin",4
"actemra",3
"aspartame",3
"berberine",3
"brequinar",3
"cysteine",3
"diazepam",3
"glycine",3
"promethazine",3
"trehalose",3
"up5",3
"urea",3
"amoxicillin",2
"angiotensin ii",2
"arginine",2
"artemisinin",2
"azacitidine",2
"baclofen",2
"bromhexine",2
"bucillamine",2
"cetylpyridinium",2
"diphenhydramine",2
"epinephrine",2
"fexofenadine",2
"fluoxetine",2
"imeglimin",2
"ivabradine",2
"levodopa",2
"lycopene",2
"methionine",2
"methylprednisolone",2
"naltrexone",2
"phenylalanine",2
"prednisolone",2
"riboflavin",2
"rosuvastatin",2
"salbutamol",2
"sertraline",2
"squalene",2
"tryptophan",2
"vancomycin",2
"activated charcoal",1
"adenosine",1
"allicin",1
"amantadine",1
"amitriptyline",1
"amlodipine",1
"ampicillin",1
"annamycin",1
"antipain",1
"artesunate",1
"benzodiazepine",1
"cefepime",1
"cefixime",1
"ceftazidime",1
"ceftriaxone",1
"ciprofloxacin",1
"clindamycin",1
"clonidine",1
"clopidogrel",1
"clozapine",1
"codeine",1
"creatine",1
"dapsone",1
"dasatinib",1
"dopamine",1
"emodin",1
"emricasan",1
"ephedrine",1
"fluticasone",1
"gabapentin",1
"galactose",1
"hesperetin",1
"hyaluronic",1
"imipenem",1
"iodide",1
"lopinavir",1
"megestrol",1
"megestrol acetate",1
"meldonium",1
"metformin",1
"methadone",1
"metronidazole",1
"midodrine",1
"milrinone",1
"montelukast",1
"navitoclax",1
"niclosamide",1
"nintedanib",1
"nitrite",1
"nitrous oxide",1
"nitrous-oxide",1
"pentoxifylline",1
"piperine",1
"plitidepsin",1
"potassium",1
"pravastatin",1
"pregabalin",1
"prima1",1
"quinine",1
"resveratrol",1
"rivaroxaban",1
"rizatriptan",1
"rotenone",1
"sevoflurane",1
"sildenafil",1
"streptomycin",1
"tempol",1
"trimetazidine",1
"umifenovir",1
"vanadium",1
