"Drug","01-12-2023"
"ivermectin",1054
"hydroxychloroquine",376
"fentanyl",86
"midazolam",69
"fluvoxamine",66
"bucillamine",63
"metformin",29
"guanfacine",28
"quercetin",26
"ritonavir",21
"azithromycin",19
"maraviroc",15
"thalidomide",13
"chloroquine",10
"ketamine",7
"budesonide",6
"niacin",6
"doxycycline",5
"ibuprofen",5
"naltrexone",5
"prednisone",5
"vincristine",5
"acetaminophen",4
"propranolol",4
"acetylcysteine",3
"acyclovir",3
"baricitinib",3
"berberine",3
"cysteine",3
"dexamethasone",3
"famotidine",3
"glutathione",3
"molybdenum",3
"artesunate",2
"codeine",2
"colchicine",2
"creatine",2
"curcumin",2
"favipiravir",2
"formaldehyde",2
"glyphosate",2
"metoprolol",2
"naloxone",2
"nitrous oxide",2
"quinine",2
"suramin",2
"activated charcoal",1
"amoxicillin",1
"arginine",1
"baclofen",1
"biotin",1
"cannabidiol",1
"chlorine dioxide",1
"chromium",1
"clomipramine",1
"clonazepam",1
"clonidine",1
"cyclosporine",1
"cytarabine",1
"digoxin",1
"dopamine",1
"flutamide",1
"gabapentin",1
"glycine",1
"hydroquinone",1
"icosapent",1
"icosapent ethyl",1
"ivabradine",1
"ketotifen",1
"levamisole",1
"lidocaine",1
"lisinopril",1
"midodrine",1
"montelukast",1
"nebivolol",1
"nicotinamide",1
"oxycodone",1
"phenylalanine",1
"ruxolitinib",1
"s-23",1
"salbutamol",1
"sulindac",1
"tadalafil",1
"trehalose",1
"tryptophan",1
"urethane",1
"venlafaxine",1
"zopiclone",1
