"Drug","07-20-2020"
"hydroxychloroquine",3507
"remdesivir",1427
"azithromycin",621
"dexamethasone",345
"chloroquine",248
"ivermectin",210
"budesonide",189
"fentanyl",91
"favipiravir",80
"abivertinib",75
"doxycycline",51
"lidocaine",39
"chlorine dioxide",38
"fenofibrate",37
"s-23",30
"thalidomide",25
"quinine",18
"metformin",17
"acalabrutinib",16
"mmda",14
"prednisone",14
"clarithromycin",13
"curcumin",13
"famotidine",13
"artemisinin",12
"ibuprofen",11
"methadone",11
"lopinavir",10
"ritonavir",10
"ketamine",9
"cysteine",8
"dopamine",8
"galidesivir",8
"glyphosate",8
"prednisolone",8
"cannabidiol",7
"fructose",7
"aldosterone",6
"fostamatinib",6
"penicillin",6
"quercetin",6
"tafenoquine",6
"tyrosine",6
"bromhexine",5
"colchicine",5
"dipyridamole",5
"formaldehyde",5
"ifenprodil",5
"losartan",5
"selinexor",5
"amoxicillin",4
"codeine",4
"glutathione",4
"levodopa",4
"levofloxacin",4
"niacin",4
"proline",4
"ribavirin",4
"acetaminophen",3
"acyclovir",3
"bicalutamide",3
"camostat",3
"celecoxib",3
"emetine",3
"glycine",3
"inulin",3
"methotrexate",3
"naloxone",3
"nitazoxanide",3
"pirfenidone",3
"potassium",3
"propofol",3
"thiamine",3
"tryptophan",3
"umifenovir",3
"alanine",2
"arginine",2
"bucillamine",2
"cafedrine",2
"capsaicin",2
"chloral hydrate",2
"cobomarsen",2
"dantrolene",2
"estradiol",2
"indomethacin",2
"midazolam",2
"nafamostat",2
"niclosamide",2
"nitrous oxide",2
"omeprazole",2
"pentobarbital",2
"phosphorus",2
"vanadium",2
"acetylcholine",1
"albendazole",1
"allicin",1
"amy-101",1
"angiotensin 1-7",1
"angiotensin ii",1
"baricitinib",1
"buprenorphine",1
"calcium gluconate",1
"camphor",1
"candesartan",1
"ceftriaxone",1
"cetirizine",1
"chlorhexidine",1
"cinacalcet",1
"creatinine",1
"crocin",1
"daclatasvir",1
"decitabine",1
"diazepam",1
"dotatate",1
"doxylamine",1
"empagliflozin",1
"enalapril",1
"fluoxetine",1
"furosemide",1
"gadolinium",1
"haloperidol",1
"imatinib",1
"indole",1
"isoquercetin",1
"l-lysine",1
"linagliptin",1
"lisinopril",1
"lofepramine",1
"lycopene",1
"manganese",1
"metamizole",1
"metoprolol",1
"neodymium",1
"nickel sulfate",1
"nicotinamide",1
"perflubron",1
"prazosin",1
"pregabalin",1
"quinapril",1
"ribose",1
"rosuvastatin",1
"salbutamol",1
"saquinavir",1
"sofosbuvir",1
"sphingosine",1
"strychnine",1
"sulfamethoxazole",1
"talopram",1
"thimerosal",1
"thymol",1
"ticagrelor",1
"tiotropium",1
"toluene",1
"tramadol",1
"trimethoprim",1
"uracil",1
"urea",1
"valsartan",1
"vincristine",1
"vs-5584",1
"warfarin",1
