"Drug","12-14-2022"
"ivermectin",1396
"hydroxychloroquine",295
"fentanyl",201
"guanfacine",82
"ibuprofen",39
"chloroquine",37
"quercetin",28
"midazolam",27
"ritonavir",21
"amoxicillin",16
"glyphosate",16
"azithromycin",9
"famotidine",9
"thalidomide",9
"acetaminophen",8
"codeine",7
"dexamethasone",7
"doxycycline",7
"naltrexone",7
"curcumin",6
"glutathione",6
"nitroglycerin",6
"aprepitant",5
"chlorine dioxide",5
"fluvoxamine",5
"ketamine",5
"prednisone",5
"vincristine",5
"mesalazine",4
"promethazine",4
"venlafaxine",4
"colchicine",3
"maraviroc",3
"metformin",3
"methimazole",3
"pravastatin",3
"budesonide",2
"buprenorphine",2
"cysteine",2
"dopamine",2
"fenofibrate",2
"formaldehyde",2
"glycine",2
"niclosamide",2
"pirfenidone",2
"prednisolone",2
"sertraline",2
"acetylcysteine",1
"albendazole",1
"amphetamine",1
"ampicillin",1
"argatroban",1
"aspartame",1
"astaxanthin",1
"aviptadil",1
"baricitinib",1
"benzonatate",1
"bisoprolol",1
"bufotenine",1
"calcitriol",1
"ceftazidime",1
"ceftriaxone",1
"cetirizine",1
"clonazepam",1
"clonidine",1
"creatine",1
"epigallocatechin",1
"fructose",1
"gabapentin",1
"gadolinium",1
"indole",1
"ivabradine",1
"lincomycin",1
"lorazepam",1
"methadone",1
"methotrexate",1
"modafinil",1
"naloxone",1
"naproxen",1
"niacin",1
"omeprazole",1
"oxycodone",1
"oxymetazoline",1
"perindopril",1
"pholcodine",1
"propranolol",1
"quinine",1
"resveratrol",1
"rhein",1
"squalene",1
"sulforaphane",1
"tempol",1
"titanium dioxide",1
"tramadol",1
"trazodone",1
"trehalose",1
"tryptophan",1
"urea",1
