"Drug","02-14-2021"
"calcifediol",4343
"ivermectin",2307
"hydroxychloroquine",226
"quercetin",121
"chloroquine",92
"dexamethasone",66
"glyphosate",55
"propofol",46
"budesonide",45
"mmda",40
"fentanyl",35
"remdesivir",30
"ibuprofen",20
"colchicine",18
"azithromycin",17
"doxycycline",17
"artesunate",14
"estradiol",14
"niacin",12
"pyronaridine",11
"talopram",9
"arecoline",8
"aviptadil",8
"fluvoxamine",8
"indole",8
"metformin",8
"penicillin",8
"riboflavin",8
"cholecalciferol",7
"methadone",7
"acetaminophen",6
"leronlimab",6
"thalidomide",6
"ketamine",5
"montelukast",5
"potassium",5
"sarilumab",5
"vincristine",5
"artemisinin",4
"favipiravir",4
"glycine",4
"lopinavir",4
"methotrexate",4
"plitidepsin",4
"quinine",4
"siltuximab",4
"acetylcholine",3
"actemra",3
"arginine",3
"astaxanthin",3
"berberine",3
"codeine",3
"dopamine",3
"epinephrine",3
"fluoxetine",3
"fostamatinib",3
"fructose",3
"prednisone",3
"squalene",3
"aldosterone",2
"ambroxol",2
"bromhexine",2
"camostat",2
"capsaicin",2
"cetylpyridinium",2
"l-glutamine",2
"naloxone",2
"resveratrol",2
"ribavirin",2
"ruxolitinib",2
"s-23",2
"toluene",2
"acyclovir",1
"alfacalcidol",1
"amantadine",1
"amoxicillin",1
"apilimod",1
"baricitinib",1
"cannabidiol",1
"cesium",1
"chlorine dioxide",1
"citalopram",1
"citrulline",1
"clonazepam",1
"clozapine",1
"curcumin",1
"cyclosporine",1
"dabigatran",1
"dapagliflozin",1
"daunorubicin",1
"dextromethorphan",1
"dronabinol",1
"droperidol",1
"etoposide",1
"famotidine",1
"flaviolin",1
"folic",1
"formaldehyde",1
"hydrocortisone",1
"indomethacin",1
"isoquercetin",1
"lidocaine",1
"loratadine",1
"maribavir",1
"megestrol",1
"megestrol acetate",1
"methylprednisolone",1
"naltrexone",1
"neopterin",1
"nitazoxanide",1
"omeprazole",1
"oseltamivir",1
"potassium chloride",1
"prednisolone",1
"pseudoephedrine",1
"quetiapine",1
"rapamycin",1
"ritonavir",1
"rutin",1
"salbutamol",1
"sodium acetate",1
"ticagrelor",1
"tramadol",1
"tromethamine",1
"uridine",1
"vancomycin",1
