"Drug","07-06-2022"
"naltrexone",2097
"ivermectin",517
"midazolam",265
"fentanyl",154
"dexamethasone",139
"hydroxychloroquine",87
"quercetin",43
"ritonavir",19
"ibuprofen",17
"prednisone",13
"methotrexate",10
"propofol",10
"chloroquine",9
"azithromycin",8
"vincristine",8
"ketamine",7
"resveratrol",7
"dopamine",6
"fluvoxamine",6
"promethazine",6
"berberine",4
"codeine",4
"famotidine",4
"s-23",4
"spironolactone",4
"thalidomide",4
"tryptophan",4
"acetaminophen",3
"cholecalciferol",3
"creatine",3
"doxycycline",3
"metformin",3
"naproxen",3
"quinine",3
"tramadol",3
"cysteine",2
"estradiol",2
"gabapentin",2
"niacin",2
"oxycodone",2
"streptomycin",2
"tapentadol",2
"acetylcholine",1
"adenine",1
"adenosine",1
"aldosterone",1
"amitriptyline",1
"amlodipine",1
"arginine",1
"aspartame",1
"atorvastatin",1
"azelastine",1
"benzydamine",1
"boron",1
"budesonide",1
"cetylpyridinium",1
"chromium",1
"clindamycin",1
"clopidogrel",1
"colchicine",1
"cysteamine",1
"dersalazine",1
"dexmedetomidine",1
"diphenhydramine",1
"enzalutamide",1
"epinephrine",1
"fluorouracil",1
"glutathione",1
"guaifenesin",1
"guanine",1
"icosapent",1
"icosapent ethyl",1
"imatinib",1
"inulin",1
"iohexol",1
"ketoprofen",1
"l-lysine",1
"lisinopril",1
"megestrol acetate",1
"methadone",1
"metoprolol",1
"metronidazole",1
"minocycline",1
"montelukast",1
"nalmefene",1
"naloxone",1
"orlistat",1
"potassium chloride",1
"promazine",1
"pyridostigmine",1
"ronnel",1
"salbutamol",1
"sodium fluoride",1
"sumatriptan",1
"tadalafil",1
"telmisartan",1
"thiamine",1
"thimerosal",1
"uracil",1
"warfarin",1
