"Drug","10-02-2021"
"ivermectin",5543
"fluvoxamine",1793
"hydroxychloroquine",491
"remdesivir",270
"azithromycin",92
"midazolam",64
"quercetin",57
"curcumin",46
"fentanyl",44
"arginine",40
"prednisone",32
"budesonide",26
"thalidomide",25
"dexamethasone",22
"ibuprofen",21
"chloroquine",18
"pyronaridine",18
"artemisinin",16
"artesunate",16
"aviptadil",15
"glutathione",13
"cysteine",11
"penicillin",11
"acetaminophen",10
"doxycycline",10
"favipiravir",10
"fenofibrate",10
"niacin",10
"dopamine",9
"leronlimab",9
"propofol",8
"prednisolone",7
"formaldehyde",6
"quinine",6
"thimerosal",6
"amoxicillin",5
"atorvastatin",5
"bucillamine",5
"cannabidiol",5
"estradiol",5
"metformin",5
"pacritinib",5
"ribavirin",5
"ritonavir",5
"s-23",5
"vincristine",5
"famotidine",4
"retinol",4
"talopram",4
"actemra",3
"aspartame",3
"celecoxib",3
"cytidine",3
"diazepam",3
"mannose",3
"methadone",3
"probenecid",3
"adenosine",2
"agmatine",2
"codeine",2
"colchicine",2
"cytisine",2
"dutasteride",2
"hyaluronic",2
"loratadine",2
"methotrexate",2
"montelukast",2
"nitazoxanide",2
"potassium",2
"retinyl",2
"squalene",2
"suramin",2
"umifenovir",2
"uracil",2
"vanadium",2
"acetylcholine",1
"activated charcoal",1
"acyclovir",1
"aldosterone",1
"amantadine",1
"amiodarone",1
"astaxanthin",1
"baricitinib",1
"calcifediol",1
"cannabinol",1
"catechin",1
"cephalexin",1
"chlorine dioxide",1
"cladribine",1
"compound 18",1
"creatine",1
"crocin",1
"dantrolene",1
"dextroamphetamine",1
"enzalutamide",1
"erythromycin",1
"ethosuximide",1
"fenbendazole",1
"finasteride",1
"flaviolin",1
"folic",1
"fostamatinib",1
"fructose",1
"gabapentin",1
"guanosine",1
"hydrocortisone",1
"hypochlorous",1
"ivabradine",1
"lamotrigine",1
"levodopa",1
"lidocaine",1
"lopinavir",1
"metaraminol",1
"metoprolol",1
"mirin",1
"mirtazapine",1
"nitroglycerin",1
"oleandrin",1
"oseltamivir",1
"oxycodone",1
"pg-9",1
"potassium chloride",1
"progesterone",1
"pterostilbene",1
"rivaroxaban",1
"sarilumab",1
"sertraline",1
"spironolactone",1
"streptomycin",1
"sugammadex",1
"tempol",1
"topiramate",1
"tretinoin",1
"ursodeoxycholic",1
"vancomycin",1
"verapamil",1
"warfarin",1
