"Drug","10-19-2021"
"ivermectin",3779
"colchicine",582
"famotidine",565
"hydroxychloroquine",339
"remdesivir",312
"azithromycin",218
"quercetin",43
"fentanyl",42
"baricitinib",25
"tempol",24
"fluvoxamine",23
"doxycycline",21
"dexamethasone",18
"arsenic trioxide",16
"budesonide",16
"curcumin",16
"ibuprofen",14
"fingolimod",13
"vincristine",12
"cannabidiol",11
"chloroquine",11
"cyproheptadine",10
"thalidomide",10
"arginine",9
"leronlimab",9
"niacin",9
"propofol",9
"artemisinin",8
"talopram",8
"formaldehyde",7
"bradykinin",6
"sarilumab",6
"bucillamine",5
"oseltamivir",5
"penicillin",5
"acetylcholine",4
"artesunate",4
"atovaquone",4
"cysteine",4
"fluoxetine",4
"glutathione",4
"ketamine",4
"mmda",4
"nitazoxanide",4
"prednisone",4
"pyronaridine",4
"quinine",4
"berberine",3
"clozapine",3
"dopamine",3
"fenofibrate",3
"fluticasone",3
"glyphosate",3
"histidine",3
"hypochlorous",3
"molybdenum",3
"ritonavir",3
"s-23",3
"acetylcysteine",2
"aldosterone",2
"atorvastatin",2
"aviptadil",2
"bromhexine",2
"creatine",2
"cyclosporine",2
"favipiravir",2
"folic",2
"gabapentin",2
"icatibant",2
"loratadine",2
"lorazepam",2
"masitinib",2
"metformin",2
"midazolam",2
"nicotinamide",2
"nitrous oxide",2
"nitrous-oxide",2
"ondansetron",2
"pirfenidone",2
"sulfasalazine",2
"tyrosine",2
"acetaminophen",1
"actemra",1
"agmatine",1
"amitriptyline",1
"amoxicillin",1
"aniline",1
"astaxanthin",1
"biotin",1
"calcifediol",1
"camphor",1
"cetylpyridinium",1
"chlorine dioxide",1
"cladribine",1
"clomipramine",1
"codeine",1
"crocin",1
"cytisine",1
"desloratadine",1
"doxorubicin",1
"duloxetine",1
"epinephrine",1
"erythromycin",1
"fostamatinib",1
"fructose",1
"gadolinium",1
"glycine",1
"hymecromone",1
"imatinib",1
"indomethacin",1
"iodide",1
"ivabradine",1
"lenalidomide",1
"leucine",1
"lopinavir",1
"macitentan",1
"mefloquine",1
"megestrol",1
"megestrol acetate",1
"mercaptopurine",1
"minocycline",1
"misoprostol",1
"mitoxantrone",1
"montelukast",1
"naloxone",1
"nintedanib",1
"oleandrin",1
"oxycodone",1
"phenol",1
"phosphocreatine",1
"phosphorus",1
"piroxicam",1
"potassium",1
"potassium iodide",1
"pregabalin",1
"probenecid",1
"rivaroxaban",1
"ruxolitinib",1
"salbutamol",1
"sildenafil",1
"spironolactone",1
"squalene",1
"tadalafil",1
"tetracycline",1
"thimerosal",1
"tofacitinib",1
"tryptophan",1
"up5",1
"urea",1
"urolithin a",1
"valine",1
"voclosporin",1
"zidovudine",1
"zuranolone",1
