"Drug","10-08-2020"
"favipiravir",34
"quercetin",34
"oleandrin",15
"suramin",15
"uracil",14
"hymecromone",13
"lofepramine",12
"chlorine dioxide",8
"tenofovir",7
"s-23",6
"sofosbuvir",6
"nitrous oxide",4
"forskolin",3
"phosphorus",3
"artemisinin",2
"benzodiazepine",2
"merimepodib",2
"umifenovir",2
"urethane",2
"aniline",1
"aprocitentan",1
"beclometasone",1
"cadmium",1
"cesium",1
"clazosentan",1
"dimethyl fumarate",1
"ebselen",1
"fructose",1
"guanine",1
"imetelstat",1
"iodide",1
"lucerastat",1
"luteolin",1
"manganese",1
"megestrol",1
"nandrolone",1
"neodymium",1
"nicotinamide",1
"nitrite",1
"sphingosine",1
"thymol",1
