"Drug","03-08-2022"
"ivermectin",2287
"remdesivir",955
"fentanyl",478
"hydroxychloroquine",76
"niacin",69
"ritonavir",48
"arginine",31
"baricitinib",30
"lopinavir",25
"nitazoxanide",22
"plitidepsin",21
"dexamethasone",19
"vincristine",19
"midazolam",18
"azithromycin",17
"colchicine",16
"quercetin",14
"ibuprofen",12
"empagliflozin",11
"talopram",9
"penicillin",8
"fluvoxamine",7
"potassium",7
"doxycycline",6
"tramadol",6
"codeine",5
"metformin",5
"cysteine",4
"famotidine",4
"favipiravir",4
"geneticin",4
"icatibant",4
"leronlimab",4
"methylprednisolone",4
"montelukast",4
"thalidomide",4
"alvelestat",3
"andrographolide",3
"budesonide",3
"chloroquine",3
"disulfiram",3
"levodopa",3
"loratadine",3
"s-23",3
"tempol",3
"tryptophan",3
"acetaminophen",2
"acetylcysteine",2
"biotin",2
"cladribine",2
"glutathione",2
"ketotifen",2
"larazotide",2
"methadone",2
"methotrexate",2
"naltrexone",2
"nicotinamide",2
"prednisone",2
"pregabalin",2
"pregnenolone",2
"ryanodine",2
"titanium dioxide",2
"amphetamine",1
"bisoprolol",1
"bradykinin",1
"buprenorphine",1
"cabotegravir",1
"cesium",1
"cetirizine",1
"chlorine dioxide",1
"cobicistat",1
"creatine",1
"curcumin",1
"diphenhydramine",1
"donepezil",1
"dopamine",1
"duloxetine",1
"epinephrine",1
"esomeprazole",1
"fingolimod",1
"gabapentin",1
"gadolinium",1
"glycine",1
"hinokitiol",1
"histidine",1
"hydroxyzine",1
"iodide",1
"ledipasvir",1
"levocetirizine",1
"lisinopril",1
"maraviroc",1
"megestrol",1
"megestrol acetate",1
"mifepristone",1
"mirin",1
"mirtazapine",1
"nafamostat",1
"ombitasvir",1
"pibrentasvir",1
"potassium iodide",1
"proline",1
"prucalopride",1
"ranitidine",1
"taurine",1
"thiamine",1
"trehalose",1
"tyrosine",1
"velpatasvir",1
"venetoclax",1
"warfarin",1
