"Drug","06-26-2021"
"ivermectin",4231
"azithromycin",181
"midazolam",155
"loratadine",146
"cetirizine",145
"remdesivir",126
"colchicine",77
"chloroquine",58
"quercetin",57
"fentanyl",41
"actemra",39
"hydroxychloroquine",28
"niacin",28
"baricitinib",21
"dexamethasone",21
"methylprednisolone",19
"thalidomide",17
"fluvoxamine",13
"leronlimab",13
"berberine",12
"doxycycline",12
"tempol",12
"budesonide",10
"curcumin",9
"favipiravir",8
"niclosamide",8
"prednisone",8
"metformin",7
"nicotinamide",7
"tofacitinib",7
"levodopa",6
"talopram",6
"artesunate",5
"glyphosate",5
"mefloquine",5
"minocycline",5
"montelukast",5
"penicillin",5
"phosphocreatine",5
"promethazine",5
"ibuprofen",4
"ketamine",4
"naloxone",4
"suramin",4
"vincristine",4
"amikacin",3
"astaxanthin",3
"formaldehyde",3
"hydroxocobalamin",3
"imatinib",3
"losartan",3
"quinine",3
"albendazole",2
"aluminum hydroxide",2
"ampicillin",2
"anandamide",2
"apixaban",2
"bromhexine",2
"buprenorphine",2
"camostat",2
"cannabidiol",2
"chlorine dioxide",2
"erythromycin",2
"famotidine",2
"fenbendazole",2
"folic",2
"glutathione",2
"methotrexate",2
"omeprazole",2
"resveratrol",2
"tryptophan",2
"activated charcoal",1
"am-404",1
"amlodipine",1
"amoxicillin",1
"amphetamine",1
"andrographolide",1
"antipain",1
"apr-246",1
"artenimol",1
"asiaticoside",1
"aspartame",1
"atracurium",1
"aviptadil",1
"azacitidine",1
"berbamine",1
"calcifediol",1
"cambendazole",1
"camphor",1
"cepharanthine",1
"cetylpyridinium",1
"cidofovir",1
"cladribine",1
"clarithromycin",1
"clofazimine",1
"clopidogrel",1
"codeine",1
"cyclosporine",1
"cysteine",1
"daclatasvir",1
"disulfiram",1
"dopamine",1
"duvelisib",1
"epicatechin",1
"erdosteine",1
"estradiol",1
"etoposide",1
"febantel",1
"fidaxomicin",1
"flubendazole",1
"forskolin",1
"gabapentin",1
"ganciclovir",1
"hinokitiol",1
"hydroxyzine",1
"ibrutinib",1
"imodium",1
"indomethacin",1
"isoquercetin",1
"ivabradine",1
"kava",1
"levothyroxine",1
"lopinavir",1
"maraviroc",1
"mebendazole",1
"meclizine",1
"megestrol",1
"megestrol acetate",1
"metoprolol",1
"metronidazole",1
"moxonidine",1
"nitazoxanide",1
"nitroglycerin",1
"oleandrin",1
"oxfendazole",1
"oxibendazole",1
"parbendazole",1
"phenol",1
"phenothiazine",1
"plitidepsin",1
"potassium",1
"prednisolone",1
"pregabalin",1
"progesterone",1
"propofol",1
"rhein",1
"ribavirin",1
"rifabutin",1
"rifapentine",1
"ritonavir",1
"rivaroxaban",1
"s-23",1
"sarilumab",1
"sevoflurane",1
"sildenafil",1
"sofosbuvir",1
"tacrolimus",1
"telmisartan",1
"teriflunomide",1
"thiamine",1
"triclabendazole",1
"triethylene glycol",1
"warfarin",1
