"Drug","01-05-2021"
"ivermectin",4693
"hydroxychloroquine",711
"azithromycin",195
"prednisone",154
"dexamethasone",151
"remdesivir",127
"thiamine",95
"chloroquine",84
"methylprednisolone",68
"fentanyl",63
"leronlimab",60
"quercetin",48
"doxycycline",43
"methadone",42
"niacin",36
"buprenorphine",35
"thalidomide",27
"ibuprofen",22
"budesonide",16
"favipiravir",16
"vincristine",16
"naloxone",14
"artemisinin",12
"codeine",12
"penicillin",12
"aviptadil",11
"potassium",11
"sevoflurane",9
"baricitinib",8
"ketamine",8
"pralatrexate",8
"prednisolone",8
"cyproheptadine",6
"fluvoxamine",6
"nitazoxanide",6
"pyronaridine",6
"artesunate",5
"chlorine dioxide",5
"epinephrine",5
"famotidine",5
"glutathione",5
"oleandrin",5
"acetaminophen",4
"amlodipine",4
"avoralstat",4
"cannabidiol",4
"dopamine",4
"formaldehyde",4
"metformin",4
"montelukast",4
"ribose",4
"bradykinin",3
"creatine",3
"fenofibrate",3
"fluoxetine",3
"haloperidol",3
"indole",3
"maraviroc",3
"niclosamide",3
"omeprazole",3
"phosphorus",3
"potassium chloride",3
"quinine",3
"ritonavir",3
"sarilumab",3
"tramadol",3
"tyrosine",3
"warfarin",3
"amoxicillin",2
"aspartame",2
"astaxanthin",2
"atazanavir",2
"baclofen",2
"berberine",2
"bucillamine",2
"ceftriaxone",2
"curcumin",2
"dextromethorphan",2
"diethylcarbamazine",2
"fructose",2
"glycine",2
"glyphosate",2
"hydroxyzine",2
"imodium",2
"ketotifen",2
"lidocaine",2
"methotrexate",2
"nicotinamide",2
"promethazine",2
"sertraline",2
"sor-c13",2
"temazepam",2
"venlafaxine",2
"acetylcysteine",1
"actemra",1
"adenine",1
"adenosine",1
"ambroxol",1
"amiodarone",1
"amphetamine",1
"anandamide",1
"arginine",1
"azelastine",1
"bleomycin",1
"bosentan",1
"bromhexine",1
"bupropion",1
"cadmium",1
"camostat",1
"catechin",1
"cefuroxime",1
"cesium",1
"cetirizine",1
"chlorhexidine",1
"cisatracurium",1
"citrulline",1
"clarithromycin",1
"clenbuterol",1
"clindamycin",1
"colchicine",1
"compound 2",1
"crocin",1
"cyclophosphamide",1
"daunorubicin",1
"diphenhydramine",1
"docusate",1
"epigallocatechin",1
"erythromycin",1
"esmolol",1
"etodolac",1
"etoricoxib",1
"finasteride",1
"folic",1
"galidesivir",1
"guanine",1
"guanosine",1
"hesperidin",1
"hydrocortisone",1
"hydromorphone",1
"ketorolac",1
"levodopa",1
"linezolid",1
"lopinavir",1
"loratadine",1
"meclizine",1
"mefloquine",1
"megestrol",1
"megestrol acetate",1
"midazolam",1
"mmda",1
"modafinil",1
"nitroglycerin",1
"norepinephrine",1
"ondansetron",1
"opipramol",1
"oxycodone",1
"phentermine",1
"phenylephrine",1
"praziquantel",1
"proline",1
"propofol",1
"rabeprazole",1
"ranitidine",1
"resveratrol",1
"retinol",1
"rhein",1
"ropivacaine",1
"rubidium",1
"ruxolitinib",1
"s-23",1
"sildenafil",1
"talopram",1
"tenofovir",1
"tetracycline",1
"thimerosal",1
"tromethamine",1
"troriluzole",1
"tryptophan",1
"tunicamycin",1
"uracil",1
"valine",1
"vanadium",1
