"Drug","06-22-2021"
"ivermectin",5928
"hydroxychloroquine",208
"remdesivir",98
"dexamethasone",88
"colchicine",65
"niacin",54
"leronlimab",43
"doxycycline",39
"squalene",39
"quercetin",38
"sarilumab",38
"azithromycin",35
"chloroquine",28
"midazolam",27
"emricasan",25
"penicillin",24
"favipiravir",19
"niclosamide",18
"catechin",17
"cepharanthine",17
"fentanyl",17
"hydroxyurea",17
"estradiol",16
"fluvoxamine",15
"cysteine",14
"ibuprofen",13
"tempol",12
"amphotericin b",9
"budesonide",9
"nitazoxanide",9
"s-23",9
"metformin",8
"suramin",8
"calcifediol",7
"tryptophan",7
"abivertinib",6
"nicotinamide",6
"sulforaphane",6
"tofacitinib",6
"glyphosate",5
"misoprostol",5
"plitidepsin",5
"prednisone",5
"thalidomide",5
"thiamine",5
"arginine",4
"camostat",4
"dopamine",4
"isavuconazole",4
"posaconazole",4
"quinine",4
"bromhexine",3
"calcitriol",3
"chlorine dioxide",3
"dipyridamole",3
"famotidine",3
"ketamine",3
"maraviroc",3
"methylprednisolone",3
"mk-2206",3
"mmda",3
"prednisolone",3
"proline",3
"vincristine",3
"ambroxol",2
"amoxicillin",2
"argatroban",2
"artemisinin",2
"astaxanthin",2
"baricitinib",2
"berberine",2
"citicoline",2
"creatinine",2
"curcumin",2
"d-glucose",2
"fluconazole",2
"fluoxetine",2
"fostamatinib",2
"fructose",2
"glutathione",2
"levodopa",2
"lopinavir",2
"losartan",2
"perampanel",2
"potassium",2
"ritonavir",2
"spermidine",2
"tadalafil",2
"talopram",2
"telmisartan",2
"warfarin",2
"acetaminophen",1
"acetylcysteine",1
"adenine",1
"aldosterone",1
"alpha-arbutin",1
"alvelestat",1
"amiodarone",1
"antipain",1
"arbutin",1
"aviptadil",1
"benfotiamine",1
"boron",1
"bucillamine",1
"celecoxib",1
"cetirizine",1
"chlorpheniramine",1
"choline",1
"ciclesonide",1
"clarithromycin",1
"clofazimine",1
"cyproheptadine",1
"cysteamine",1
"dapsone",1
"enoximone",1
"fexofenadine",1
"finasteride",1
"fisetin",1
"folic",1
"formaldehyde",1
"forskolin",1
"gabapentin",1
"hinokitiol",1
"imatinib",1
"imodium",1
"ketorolac",1
"loratadine",1
"manganese",1
"megestrol",1
"megestrol acetate",1
"methadone",1
"mifepristone",1
"myricetin",1
"oxacillin",1
"oxycodone",1
"pacritinib",1
"perchlorate",1
"propiolactone",1
"resveratrol",1
"retinol",1
"retinyl",1
"ronnel",1
"sodium ascorbate",1
"sotalol",1
"spermine",1
"tetracycline",1
"tyrosine",1
"uridine",1
"vardenafil",1
