"Drug","06-05-2020"
"hydroxychloroquine",16596
"chloroquine",1971
"fentanyl",1614
"remdesivir",664
"famotidine",348
"ibuprofen",281
"azithromycin",181
"ivermectin",98
"tyrosine",50
"favipiravir",41
"acalabrutinib",31
"chlorine dioxide",25
"quinine",16
"prednisone",14
"amphetamine",12
"s-23",11
"ketamine",10
"doxycycline",9
"lopinavir",8
"celecoxib",7
"penicillin",7
"bucillamine",6
"ifenprodil",6
"methadone",6
"chlorhexidine",5
"colchicine",5
"curcumin",5
"acetazolamide",4
"cannabidiol",4
"choline",4
"isotretinoin",4
"metformin",4
"mmda",4
"albendazole",3
"aldosterone",3
"artemisinin",3
"baricitinib",3
"camphor",3
"capsaicin",3
"ceftriaxone",3
"chromium",3
"estradiol",3
"glutathione",3
"glyphosate",3
"guanidine",3
"hydroquinone",3
"kava",3
"naloxone",3
"naproxen",3
"potassium",3
"progesterone",3
"ramipril",3
"ruxolitinib",3
"toremifene",3
"warfarin",3
"acetylcholine",2
"atorvastatin",2
"bicalutamide",2
"darunavir",2
"dopamine",2
"finasteride",2
"formaldehyde",2
"galidesivir",2
"lansoprazole",2
"phosphorus",2
"promethazine",2
"sodium chlorite",2
"vs-5584",2
"acyclovir",1
"adenosine",1
"allicin",1
"amantadine",1
"amitriptyline",1
"apremilast",1
"arsenic trioxide",1
"benzodiazepine",1
"chloramphenicol",1
"cimetidine",1
"citalopram",1
"clonazepam",1
"clopidogrel",1
"codeine",1
"cysteine",1
"dantrolene",1
"daunorubicin",1
"defactinib",1
"degarelix",1
"dexmedetomidine",1
"diethylcarbamazine",1
"duvelisib",1
"esomeprazole",1
"estradiol valerate",1
"estradiol-valerate",1
"everolimus",1
"forskolin",1
"guanine",1
"hydroxyzine",1
"lb-100",1
"magnesium stearate",1
"manganese",1
"mannitol",1
"mebeverine",1
"mefloquine",1
"methylprednisolone",1
"metronidazole",1
"midazolam",1
"minocycline",1
"moxifloxacin",1
"nafamostat",1
"neodymium",1
"niclosamide",1
"nimesulide",1
"nitrous oxide",1
"norepinephrine",1
"noscapine",1
"nystatin",1
"omeprazole",1
"ornithine",1
"paroxetine",1
"prazosin",1
"prednisolone",1
"pregnenolone",1
"proline",1
"propranolol",1
"quercetin",1
"ranitidine",1
"riboflavin",1
"rifampicin",1
"rocuronium",1
"ronnel",1
"selinexor",1
"sertraline",1
"sodium fluoride",1
"sugammadex",1
"sulforaphane",1
"terbutaline",1
"thalidomide",1
"thiamine",1
"tramadol",1
"triclosan",1
"urea",1
"valine",1
"vecuronium",1
"zolmitriptan",1
