"Drug","05-20-2021"
"remdesivir",5967
"ivermectin",2575
"amphotericin b",664
"azithromycin",370
"hydroxychloroquine",281
"cyproheptadine",68
"quercetin",57
"dexamethasone",54
"luteolin",40
"posaconazole",40
"leronlimab",36
"caspofungin",32
"doxycycline",28
"favipiravir",23
"fluvoxamine",16
"methylprednisolone",15
"thalidomide",15
"chloroquine",14
"colchicine",14
"fentanyl",14
"ibuprofen",14
"baricitinib",13
"isavuconazole",13
"cannabidiol",12
"niacin",12
"compound 2",10
"montelukast",10
"penicillin",10
"prednisone",10
"arginine",9
"atorvastatin",9
"dopamine",9
"bromhexine",8
"proline",8
"budesonide",7
"fexofenadine",7
"potassium",7
"camostat",6
"mmda",6
"beta carotene",5
"catechin",5
"cysteine",5
"rivaroxaban",5
"emricasan",4
"ketamine",4
"quinine",4
"tofacitinib",4
"tramadol",4
"actemra",3
"ambroxol",3
"apn01",3
"capsaicin",3
"chlorine dioxide",3
"choline",3
"creatinine",3
"dapagliflozin",3
"formaldehyde",3
"glutathione",3
"glyphosate",3
"lycopene",3
"metformin",3
"naloxone",3
"scopolamine",3
"vemurafenib",3
"acetaminophen",2
"amphetamine",2
"anidulafungin",2
"atropine",2
"avoralstat",2
"bafilomycin a1",2
"camphor",2
"ceftriaxone",2
"clofazimine",2
"crocin",2
"epinephrine",2
"estradiol",2
"etoricoxib",2
"fluoxetine",2
"folic",2
"itraconazole",2
"meropenem",2
"micafungin",2
"midazolam",2
"piperacillin",2
"rhein",2
"s-23",2
"sulfasalazine",2
"thimerosal",2
"tyrosine",2
"urea",2
"vincristine",2
"acetylcysteine",1
"adenine",1
"albendazole",1
"amitriptyline",1
"amodiaquine",1
"amoxicillin",1
"annamycin",1
"antipain",1
"apabetalone",1
"apixaban",1
"artesunate",1
"aviptadil",1
"benzodiazepine",1
"bisoprolol",1
"bivalirudin",1
"bucillamine",1
"bupivacaine",1
"ceftazidime",1
"ciclesonide",1
"clonazepam",1
"clopidogrel",1
"codeine",1
"cutamesine",1
"cystine",1
"docetaxel",1
"donepezil",1
"ephedrine",1
"eprinomectin",1
"ezetimibe",1
"fenofibrate",1
"flutamide",1
"fostamatinib",1
"gentamicin",1
"guanidine",1
"hydroxyzine",1
"ifenprodil",1
"indomethacin",1
"inositol",1
"iohexol",1
"levodopa",1
"levofloxacin",1
"linaclotide",1
"linezolid",1
"lopinavir",1
"loratadine",1
"malic",1
"mannitol",1
"mannose",1
"mefloquine",1
"megestrol",1
"megestrol acetate",1
"methotrexate",1
"mifepristone",1
"miltefosine",1
"mirin",1
"moxidectin",1
"nafamostat",1
"naproxen",1
"oxycodone",1
"phenol",1
"phosphorus",1
"ritonavir",1
"rocuronium",1
"rutin",1
"sildenafil",1
"sodium chlorite",1
"squalene",1
"streptomycin",1
"suramin",1
"tazobactam",1
"temozolomide",1
"tenofovir",1
"terlipressin",1
"thiamine",1
"tryptophan",1
"uridine",1
"valaciclovir",1
"vanadium",1
"vancomycin",1
"voriconazole",1
"xanthine",1
