"Drug","04-16-2020"
"hydroxychloroquine",9323
"chloroquine",3889
"remdesivir",3837
"azithromycin",1321
"ivermectin",127
"acetazolamide",105
"ibuprofen",92
"dopamine",71
"quinine",70
"niclosamide",69
"spermidine",61
"leronlimab",60
"mk-2206",60
"methadone",51
"actemra",44
"amlodipine",42
"favipiravir",40
"quercetin",39
"benidipine",38
"lopinavir",34
"auranofin",30
"fentanyl",30
"ritonavir",30
"doxycycline",27
"glyphosate",24
"nelfinavir",22
"ciclesonide",20
"minoxidil",19
"diethylcarbamazine",16
"nifedipine",15
"acalabrutinib",14
"baricitinib",13
"camostat",13
"naloxone",13
"oseltamivir",13
"penicillin",13
"ribose",13
"acetaminophen",12
"angiotensin ii",12
"buprenorphine",12
"cepharanthine",12
"mmda",12
"nitazoxanide",12
"potassium",12
"chlorine dioxide",11
"metformin",11
"curcumin",10
"cysteine",10
"nafamostat",10
"colchicine",9
"dexamethasone",9
"galidesivir",9
"methotrexate",9
"losartan",8
"propofol",8
"urea",8
"cladribine",7
"clozapine",7
"fructose",7
"itraconazole",7
"kava",7
"ambroxol",6
"apn01",6
"indomethacin",6
"leflunomide",6
"nimesulide",6
"ornidazole",6
"prednisone",6
"s-23",6
"aldosterone",5
"bradykinin",5
"codeine",5
"cyclosporine",5
"dantrolene",5
"fluoxetine",5
"meropenem",5
"salbutamol",5
"sarilumab",5
"sulfasalazine",5
"adenosine",4
"artemisinin",4
"bromhexine",4
"formaldehyde",4
"ketamine",4
"lofepramine",4
"mefloquine",4
"potassium nitrate",4
"pseudoephedrine",4
"ranitidine",4
"selinexor",4
"sertraline",4
"tetracycline",4
"tilorone",4
"tradipitant",4
"valsartan",4
"warfarin",4
"amiodarone",3
"angiotensin 1-7",3
"cannabidiol",3
"choline",3
"creatinine",3
"erythromycin",3
"folic",3
"fondaparinux",3
"methylprednisolone",3
"naltrexone",3
"pyronaridine",3
"ramipril",3
"sacubitril",3
"sodium hydroxide",3
"spironolactone",3
"tamoxifen",3
"tenofovir",3
"toluene",3
"vincristine",3
"zanamivir",3
"boron",2
"cesium",2
"clevudine",2
"epigallocatechin",2
"favilavir",2
"forskolin",2
"gabapentin",2
"gentamicin",2
"glutathione",2
"guaifenesin",2
"hydroxyurea",2
"icatibant",2
"imatinib",2
"imodium",2
"lidocaine",2
"loratadine",2
"lorazepam",2
"malic",2
"midazolam",2
"mirin",2
"montelukast",2
"peramivir",2
"pioglitazone",2
"riboflavin",2
"rocuronium",2
"ropivacaine",2
"ruxolitinib",2
"sulforaphane",2
"tacrolimus",2
"valganciclovir",2
"acenocoumarol",1
"activated charcoal",1
"acyclovir",1
"albendazole",1
"alfentanil",1
"am-580",1
"aminophylline",1
"aminorex",1
"anandamide",1
"apixaban",1
"argatroban",1
"artesunate",1
"astaxanthin",1
"atropine",1
"aviptadil",1
"azathioprine",1
"beta carotene",1
"bimatoprost",1
"brimonidine",1
"bupropion",1
"camphor",1
"capsaicin",1
"carnosine",1
"cefepime",1
"clioquinol",1
"crocin",1
"dexmedetomidine",1
"dipyridamole",1
"ebselen",1
"emodin",1
"emtricitabine",1
"erlotinib",1
"etonogestrel",1
"fluvoxamine",1
"fomepizole",1
"fosfomycin",1
"hesperidin",1
"hyaluronic",1
"hydrocortisone",1
"hydroxyzine",1
"indinavir",1
"ipratropium",1
"isoquercetin",1
"kawain",1
"ketoprofen",1
"levofloxacin",1
"levosimendan",1
"lisinopril",1
"masitinib",1
"methylcobalamin",1
"metronidazole",1
"minocycline",1
"mitomycin",1
"niacin",1
"nitrous oxide",1
"nitrous-oxide",1
"norepinephrine",1
"ofloxacin",1
"olmesartan",1
"ondansetron",1
"oxycodone",1
"paroxetine",1
"phenobarbital",1
"phenol",1
"phosphorus",1
"pregabalin",1
"procaine",1
"rapamycin",1
"regadenoson",1
"resveratrol",1
"rose bengal",1
"rose-bengal",1
"rubidium",1
"rutin",1
"sapanisertib",1
"saracatinib",1
"sargramostim",1
"siltuximab",1
"talopram",1
"terbutaline",1
"theophylline",1
"thiamine",1
"thimerosal",1
"threonine",1
"timolol",1
"tofacitinib",1
"topiramate",1
"tramadol",1
"trazodone",1
"tyrosine",1
"ubrogepant",1
"valinomycin",1
"vanadium",1
"vancomycin",1
