"Drug","10-09-2022"
"ivermectin",374
"hydroxychloroquine",98
"fentanyl",78
"midazolam",22
"tromethamine",22
"ibuprofen",16
"maraviroc",12
"quercetin",9
"thalidomide",8
"angiotensin ii",7
"dexamethasone",7
"acetaminophen",6
"azithromycin",5
"cetylpyridinium",5
"ketamine",5
"bradykinin",4
"dopamine",4
"methadone",4
"pentoxifylline",4
"ritonavir",4
"curcumin",3
"estradiol",3
"fluvoxamine",3
"methotrexate",3
"prednisone",3
"baricitinib",2
"buprenorphine",2
"cannabidiol",2
"capsaicin",2
"codeine",2
"fluoxetine",2
"glutathione",2
"l-lysine",2
"niacin",2
"niclosamide",2
"progesterone",2
"salbutamol",2
"sofosbuvir",2
"tryptophan",2
"velpatasvir",2
"amitriptyline",1
"amphotericin b",1
"aprepitant",1
"aspartame",1
"azathioprine",1
"budesonide",1
"bupropion",1
"celecoxib",1
"cetirizine",1
"chloroquine",1
"citalopram",1
"clopidogrel",1
"colchicine",1
"deflazacort",1
"diphenhydramine",1
"dipyridamole",1
"doxycycline",1
"enzastaurin",1
"famotidine",1
"fenofibrate",1
"gabapentin",1
"gadolinium",1
"glyphosate",1
"hydroquinone",1
"imatinib",1
"megestrol acetate",1
"metformin",1
"midodrine",1
"naloxone",1
"naltrexone",1
"naproxen",1
"nitrous oxide",1
"omeprazole",1
"potassium iodide",1
"prednisolone",1
"propofol",1
"propranolol",1
"quinine",1
"rocuronium",1
"selamectin",1
"spironolactone",1
"talopram",1
"tizanidine",1
"urea",1
"vinpocetine",1
