"Drug","01-16-2021"
"ivermectin",2860
"hydroxychloroquine",456
"azithromycin",108
"metformin",78
"sarilumab",66
"quercetin",64
"remdesivir",57
"dexamethasone",44
"fentanyl",38
"s-23",38
"fluvoxamine",31
"oleandrin",31
"doxycycline",29
"dopamine",26
"leronlimab",26
"tramadol",25
"chloroquine",23
"niacin",23
"favipiravir",18
"aviptadil",17
"ibuprofen",14
"pentobarbital",14
"prednisone",11
"colchicine",9
"ketamine",9
"codeine",8
"niclosamide",8
"quinine",8
"talopram",8
"amantadine",7
"penicillin",7
"sulfasalazine",7
"bradykinin",6
"methotrexate",6
"berberine",5
"buprenorphine",5
"chlorine dioxide",5
"cyproheptadine",5
"epinephrine",5
"potassium",5
"thalidomide",5
"artesunate",4
"astaxanthin",4
"baricitinib",4
"calcifediol",4
"estradiol",4
"fenofibrate",4
"formaldehyde",4
"ifenprodil",4
"acetaminophen",3
"actemra",3
"apixaban",3
"budesonide",3
"curcumin",3
"famotidine",3
"glutathione",3
"glyphosate",3
"ibrutinib",3
"isoquercetin",3
"levodopa",3
"naproxen",3
"antipain",2
"bromhexine",2
"bucillamine",2
"cyclosporine",2
"lorazepam",2
"meloxicam",2
"methylprednisolone",2
"mirin",2
"pg-9",2
"phenobarbital",2
"proline",2
"propofol",2
"relugolix",2
"ribose",2
"ruxolitinib",2
"titanium dioxide",2
"acalabrutinib",1
"acetylcholine",1
"activated charcoal",1
"amphetamine",1
"anabasine",1
"anandamide",1
"aniline",1
"arginine",1
"catechin",1
"ceftriaxone",1
"citalopram",1
"crocin",1
"darunavir",1
"dextromethorphan",1
"diamorphine",1
"didanosine",1
"diphenhydramine",1
"dipyridamole",1
"emtricitabine",1
"erythromycin",1
"etoposide",1
"eucalyptol",1
"fexofenadine",1
"flaviolin",1
"flecainide",1
"folic",1
"forskolin",1
"galidesivir",1
"gliclazide",1
"glycine",1
"histidine",1
"hyaluronic",1
"hypochlorous",1
"indole",1
"inulin",1
"kaolin",1
"kava",1
"lenalidomide",1
"leucine",1
"leukotriene b4",1
"levofloxacin",1
"lithium hydroxide",1
"lopinavir",1
"mannose",1
"maraviroc",1
"mefloquine",1
"megestrol",1
"megestrol acetate",1
"meldonium",1
"metamizole",1
"methadone",1
"metoprolol",1
"metronidazole",1
"midazolam",1
"nitazoxanide",1
"nystatin",1
"potassium chloride",1
"promethazine",1
"pterostilbene",1
"ranitidine",1
"rapamycin",1
"resveratrol",1
"ribavirin",1
"riboflavin",1
"ritonavir",1
"rubidium",1
"selinexor",1
"sildenafil",1
"tacrolimus",1
"tenofovir",1
"thiamine",1
"uracil",1
"urea",1
"vorinostat",1
"zopiclone",1
