"Drug","06-18-2020"
"hydroxychloroquine",4108
"dexamethasone",748
"chloroquine",594
"remdesivir",312
"azithromycin",111
"umifenovir",107
"raloxifene",61
"ivermectin",55
"baricitinib",46
"fentanyl",46
"ibuprofen",45
"glyphosate",37
"methylprednisolone",36
"naloxone",29
"favipiravir",27
"colchicine",22
"lopinavir",22
"prednisolone",22
"niacin",19
"mebendazole",17
"naproxen",16
"quinine",16
"ritonavir",15
"nitazoxanide",11
"prednisone",11
"s-23",11
"potassium",10
"abiraterone",9
"bexarotene",9
"cetilistat",9
"hydrocortisone",9
"merimepodib",9
"acalabrutinib",8
"dopamine",8
"enzalutamide",7
"famotidine",7
"vigabatrin",7
"cannabidiol",6
"fructose",6
"levodopa",6
"ciclesonide",5
"doxycycline",5
"hydroquinone",5
"ifenprodil",5
"penicillin",5
"perchlorate",5
"acetylcholine",4
"aldosterone",4
"bisoprolol",4
"chlorhexidine",4
"chlorine dioxide",4
"curcumin",4
"galidesivir",4
"glutathione",4
"losartan",4
"ruxolitinib",4
"vincristine",4
"amy-101",3
"camphor",3
"duvelisib",3
"indomethacin",3
"manganese",3
"niclosamide",3
"phosphorus",3
"rivastigmine",3
"sofosbuvir",3
"squalene",3
"vanadium",3
"7-methylguanosine",2
"acetaminophen",2
"acetazolamide",2
"amodiaquine",2
"amoxicillin",2
"carvedilol",2
"chloramphenicol",2
"choline",2
"codeine",2
"cysteine",2
"daclatasvir",2
"everolimus",2
"fluconazole",2
"formaldehyde",2
"imetelstat",2
"indole",2
"ketamine",2
"maraviroc",2
"nelfinavir",2
"progesterone",2
"propofol",2
"quercetin",2
"selinexor",2
"sugammadex",2
"thalidomide",2
"thimerosal",2
"tyrosine",2
"warfarin",2
"activated charcoal",1
"adenosine",1
"amikacin",1
"aminophylline",1
"amphetamine",1
"angiotensin ii",1
"apixaban",1
"arginine",1
"aripiprazole",1
"astaxanthin",1
"atazanavir",1
"aviptadil",1
"beclometasone",1
"betamethasone",1
"budesonide",1
"buprenorphine",1
"camostat",1
"ceftriaxone",1
"cetirizine",1
"ciprofloxacin",1
"citrulline",1
"clofarabine",1
"clonazepam",1
"cyclosporine",1
"empagliflozin",1
"erythromycin",1
"forskolin",1
"glecaprevir",1
"gliclazide",1
"ibrutinib",1
"inositol",1
"isotretinoin",1
"itraconazole",1
"lamotrigine",1
"levofloxacin",1
"losmapimod",1
"metformin",1
"methadone",1
"metronidazole",1
"montelukast",1
"nifedipine",1
"nimesulide",1
"olanzapine",1
"ornithine",1
"paclitaxel",1
"piclidenoson",1
"pyronaridine",1
"ractopamine",1
"rhein",1
"ronnel",1
"sarafloxacin",1
"spironolactone",1
"sulfasalazine",1
"thiamine",1
"toluene",1
"tripelennamine",1
"urea",1
"venlafaxine",1
"vs-5584",1
"zafirlukast",1
"zanubrutinib",1
