"Drug","04-23-2021"
"remdesivir",14929
"hydroxychloroquine",6546
"ivermectin",1829
"budesonide",748
"favipiravir",745
"dexamethasone",409
"actemra",259
"fentanyl",180
"ambroxol",122
"fluvoxamine",116
"quinine",93
"leronlimab",84
"methylprednisolone",73
"azithromycin",71
"quercetin",59
"doxycycline",55
"chloroquine",50
"baricitinib",44
"glycine",41
"camphor",40
"thalidomide",34
"ephedrine",32
"camostat",29
"ibuprofen",29
"lopinavir",23
"ritonavir",23
"colchicine",22
"aldosterone",21
"dopamine",21
"epinephrine",21
"bromhexine",18
"levodopa",18
"s-23",13
"nitazoxanide",11
"penicillin",11
"cyproheptadine",10
"glutathione",10
"sarilumab",10
"methadone",9
"riboflavin",9
"niacin",8
"aviptadil",7
"ciclesonide",7
"montelukast",7
"potassium",7
"ribavirin",7
"arginine",6
"celastrol",6
"haloperidol",6
"plitidepsin",6
"acetaminophen",5
"fructose",5
"prostaglandin",5
"prostaglandin d2",5
"suramin",5
"andrographolide",4
"apabetalone",4
"buprenorphine",4
"cannabidiol",4
"ceftriaxone",4
"crocin",4
"cyclopentolate",4
"eugenol",4
"fluoxetine",4
"naloxone",4
"amoxicillin",3
"bucillamine",3
"chlorine dioxide",3
"codeine",3
"cysteine",3
"estradiol",3
"fostamatinib",3
"glyphosate",3
"kava",3
"mmda",3
"nafamostat",3
"nintedanib",3
"progesterone",3
"spironolactone",3
"strychnine",3
"telaprevir",3
"astaxanthin",2
"berberine",2
"biotin",2
"calcifediol",2
"ceramide",2
"cetirizine",2
"cladribine",2
"creatine",2
"creatinine",2
"curcumin",2
"levofloxacin",2
"levosalbutamol",2
"malic",2
"neopterin",2
"paroxetine",2
"phosphorus",2
"pirfenidone",2
"prednisone",2
"rhein",2
"rutin",2
"thiamine",2
"valine",2
"acetylcholine",1
"acyclovir",1
"albendazole",1
"aminophylline",1
"amitriptyline",1
"artemisinin",1
"beta carotene",1
"betamethasone",1
"boron",1
"bradykinin",1
"ceftazidime",1
"celecoxib",1
"cetylpyridinium",1
"chlorhexidine",1
"choline",1
"citicoline",1
"daunorubicin",1
"deflazacort",1
"dolutegravir",1
"elbasvir",1
"emtricitabine",1
"famotidine",1
"fexofenadine",1
"fingolimod",1
"formaldehyde",1
"geraniol",1
"gingerol",1
"grazoprevir",1
"guanidine",1
"hydrocodone",1
"hydrocortisone",1
"ipratropium",1
"ketamine",1
"lefamulin",1
"loratadine",1
"losartan",1
"luteolin",1
"manganese",1
"meclizine",1
"mefloquine",1
"meloxicam",1
"methenamine",1
"naproxen",1
"neodymium",1
"nicardipine",1
"nimesulide",1
"omeprazole",1
"oxycodone",1
"oxymetazoline",1
"pantoprazole",1
"phenol",1
"phentermine",1
"pregabalin",1
"promethazine",1
"propafenone",1
"propiolactone",1
"propofol",1
"pyrithione",1
"rapamycin",1
"resveratrol",1
"ronnel",1
"ruxolitinib",1
"rvx-208",1
"samarium",1
"sorbitol",1
"streptomycin",1
"tamsulosin",1
"tiotropium",1
"topiramate",1
"tramadol",1
"triptorelin",1
"uracil",1
"urea",1
"vanadium",1
"vincristine",1
"voriconazole",1
"zingerone",1
