"Drug","12-31-2020"
"ivermectin",1198
"remdesivir",274
"hydroxychloroquine",105
"leronlimab",102
"quercetin",76
"azithromycin",71
"potassium",68
"potassium chloride",65
"chloroquine",55
"dexamethasone",40
"fentanyl",33
"niacin",31
"phosphorus",28
"baricitinib",26
"estradiol",23
"ibuprofen",22
"doxycycline",20
"quinine",19
"s-23",19
"bucillamine",17
"budesonide",17
"squalene",13
"aviptadil",12
"maraviroc",11
"prednisone",11
"dopamine",9
"talopram",9
"valine",9
"favipiravir",8
"ketamine",8
"berberine",7
"nitazoxanide",7
"penicillin",7
"thalidomide",7
"acetaminophen",6
"cannabidiol",6
"codeine",6
"epinephrine",6
"pralatrexate",6
"arecoline",5
"chlorine dioxide",5
"ciclesonide",5
"lopinavir",5
"naloxone",5
"venlafaxine",5
"colchicine",4
"dapagliflozin",4
"bradykinin",3
"buprenorphine",3
"clarithromycin",3
"cyproheptadine",3
"dipyridamole",3
"formaldehyde",3
"fructose",3
"galidesivir",3
"glycine",3
"methadone",3
"methotrexate",3
"spironolactone",3
"tianeptine",3
"aluminum hydroxide",2
"amantadine",2
"anandamide",2
"bromhexine",2
"ceftazidime",2
"crocin",2
"cysteine",2
"fluvoxamine",2
"glutathione",2
"glyphosate",2
"indomethacin",2
"l-lysine",2
"levodopa",2
"lidocaine",2
"malic",2
"mefloquine",2
"metronidazole",2
"mirin",2
"mmda",2
"propofol",2
"resveratrol",2
"rhein",2
"riboflavin",2
"ribose",2
"rubidium",2
"saroglitazar",2
"tafenoquine",2
"thiamine",2
"urea",2
"vincristine",2
"abivertinib",1
"adenosine",1
"amoxicillin",1
"amphetamine",1
"amphotericin b",1
"antipain",1
"apixaban",1
"arginine",1
"arsenic trioxide",1
"artemisinin",1
"artesunate",1
"asparagine",1
"atorvastatin",1
"benzodiazepine",1
"bv4",1
"cadmium",1
"calcifediol",1
"calcitriol",1
"camphor",1
"capsaicin",1
"cetirizine",1
"cholecalciferol",1
"choline",1
"chromium",1
"creatine",1
"delorazepam",1
"didanosine",1
"diphenhydramine",1
"erythromycin",1
"famotidine",1
"fenbendazole",1
"flaviolin",1
"fluconazole",1
"fluticasone",1
"forskolin",1
"gabapentin",1
"gadolinium",1
"guanosine",1
"hesperidin",1
"hinokitiol",1
"hyaluronic",1
"hydralazine",1
"hydrocodone",1
"indium",1
"indole",1
"jq1",1
"kava",1
"linezolid",1
"lisinopril",1
"loperamide",1
"lurasidone",1
"me-344",1
"methionine",1
"methylcobalamin",1
"methylprednisolone",1
"molybdenum",1
"mometasone",1
"montelukast",1
"naltrexone",1
"niclosamide",1
"nitrite",1
"paclitaxel",1
"pentobarbital",1
"potassium nitrate",1
"propranolol",1
"pyronaridine",1
"ractopamine",1
"rapamycin",1
"relugolix",1
"ribavirin",1
"ritonavir",1
"ronnel",1
"sertraline",1
"sphingosine",1
"tofacitinib",1
"tramadol",1
"tryptophan",1
"tyrosine",1
"uracil",1
"uridine",1
"vanadium",1
