"Drug","11-01-2020"
"hydroxychloroquine",1466
"remdesivir",215
"azithromycin",202
"ivermectin",104
"chloroquine",94
"leronlimab",55
"dexamethasone",54
"quercetin",37
"squalene",30
"ibuprofen",26
"aviptadil",21
"fentanyl",15
"doxycycline",14
"toluene",14
"nitazoxanide",11
"talopram",9
"creatine",8
"dopamine",8
"niacin",8
"curcumin",7
"quinine",7
"ritonavir",7
"artesunate",6
"calcifediol",6
"chlorine dioxide",6
"glutathione",6
"lofepramine",6
"lopinavir",6
"penicillin",6
"prednisone",6
"sofosbuvir",6
"codeine",5
"glyphosate",5
"pyronaridine",5
"amantadine",4
"clonazepam",4
"favipiravir",4
"lorazepam",4
"metronidazole",4
"potassium",4
"resveratrol",4
"sitagliptin",4
"thalidomide",4
"astaxanthin",3
"cannabidiol",3
"ceftriaxone",3
"famotidine",3
"ketamine",3
"metformin",3
"tramadol",3
"vincristine",3
"warfarin",3
"albendazole",2
"atropine",2
"baricitinib",2
"biotin",2
"bradykinin",2
"budesonide",2
"colchicine",2
"diazepam",2
"folic",2
"galidesivir",2
"gentamicin",2
"oseltamivir",2
"phenol",2
"phosphorus",2
"ronnel",2
"streptomycin",2
"thiamine",2
"umifenovir",2
"uracil",2
"acetaminophen",1
"acetazolamide",1
"amphetamine",1
"antipain",1
"arginine",1
"azeliragon",1
"baloxavir marboxil",1
"baloxavir-marboxil",1
"bimatoprost",1
"boceprevir",1
"bromhexine",1
"bucillamine",1
"buprenorphine",1
"cafedrine",1
"cholecalciferol",1
"choline",1
"cyclosporine",1
"cysteine",1
"diethylstilbestrol",1
"erythromycin",1
"fluvoxamine",1
"fructose",1
"guanosine",1
"haloperidol",1
"hyaluronic",1
"hydroquinine",1
"hydroquinone",1
"hypochlorous",1
"imatinib",1
"imipramine",1
"isocarboxazid",1
"linagliptin",1
"magnesium malate",1
"malic",1
"maraviroc",1
"meclizine",1
"megestrol",1
"megestrol acetate",1
"methadone",1
"methotrexate",1
"methylprednisolone",1
"modafinil",1
"montelukast",1
"naloxone",1
"nifedipine",1
"nitrous oxide",1
"nitrous-oxide",1
"oleandrin",1
"prednisolone",1
"pterostilbene",1
"raloxifene",1
"riboflavin",1
"ruxolitinib",1
"sarilumab",1
"strychnine",1
"sumatriptan",1
"terbutaline",1
"theanine",1
"titanium dioxide",1
"tofacitinib",1
"trichloroethylene",1
"tyrosine",1
"urea",1
