"Drug","09-02-2021"
"ivermectin",21417
"baricitinib",621
"hydroxychloroquine",569
"remdesivir",453
"dexamethasone",216
"artemisinin",170
"ketamine",170
"quercetin",142
"azithromycin",122
"prednisolone",78
"tempol",75
"tofacitinib",73
"doxycycline",67
"fentanyl",59
"ibuprofen",51
"thalidomide",44
"budesonide",41
"fluvoxamine",37
"penicillin",37
"colchicine",27
"fenofibrate",23
"hydroxyproline",23
"mifepristone",23
"metoprolol",22
"misoprostol",22
"acetaminophen",21
"aviptadil",17
"glyphosate",15
"iodide",14
"leronlimab",14
"actemra",13
"fostamatinib",13
"s-23",12
"cannabidiol",11
"vincristine",11
"raloxifene",10
"curcumin",9
"methadone",9
"quinine",9
"favipiravir",7
"urethane",7
"potassium",6
"ehna",5
"famotidine",5
"levonorgestrel",5
"nitazoxanide",5
"rivaroxaban",5
"suramin",5
"bromhexine",4
"bucillamine",4
"dopamine",4
"l-glutamine",4
"methotrexate",4
"methylprednisolone",4
"montelukast",4
"naloxone",4
"ribose",4
"amantadine",3
"arginine",3
"bisacodyl",3
"clotrimazole",3
"codeine",3
"hydroquinone",3
"hypochlorous",3
"metformin",3
"mmda",3
"oxytetracycline",3
"ritonavir",3
"squalene",3
"talopram",3
"tenofovir",3
"ambroxol",2
"amphetamine",2
"angiotensin ii",2
"apigenin",2
"calcifediol",2
"creatine",2
"cysteine",2
"dutasteride",2
"ertugliflozin",2
"finasteride",2
"folic",2
"gabapentin",2
"indole",2
"levodopa",2
"luteolin",2
"mefloquine",2
"omeprazole",2
"piperaquine",2
"propofol",2
"prostaglandin",2
"pyrantel",2
"spironolactone",2
"strychnine",2
"tramadol",2
"tyrosine",2
"varespladib",2
"acetylcholine",1
"albendazole",1
"amitriptyline",1
"amoxicillin",1
"andrographolide",1
"antimony",1
"antipain",1
"arbutin",1
"arformoterol",1
"asenapine",1
"aspartame",1
"astaxanthin",1
"atorvastatin",1
"atovaquone",1
"boceprevir",1
"bradykinin",1
"cadmium",1
"camostat",1
"cantharidin",1
"carvedilol",1
"cefuroxime",1
"cephalexin",1
"cetirizine",1
"chlorine dioxide",1
"choline",1
"chromium",1
"ciprofloxacin",1
"citrulline",1
"clindamycin",1
"clozapine",1
"cryptotanshinone",1
"cyclophosphamide",1
"cystine",1
"dextromethorphan",1
"diclofenac",1
"disulfiram",1
"dolutegravir",1
"fluticasone",1
"formaldehyde",1
"fructose",1
"gadolinium",1
"glutathione",1
"guanidine",1
"hydroxyzine",1
"icosapent",1
"icosapent ethyl",1
"imipramine",1
"imodium",1
"isosorbide",1
"kava",1
"l-lysine",1
"lamotrigine",1
"larazotide",1
"levamisole",1
"lopinavir",1
"loratadine",1
"lorazepam",1
"magnesium chloride",1
"magnesium citrate",1
"magnesium oxide",1
"megestrol",1
"megestrol acetate",1
"meloxicam",1
"mercaptopurine",1
"methionine",1
"metronidazole",1
"minoxidil",1
"mt-21",1
"nicotinamide",1
"oseltamivir",1
"oxycodone",1
"piperine",1
"potassium iodide",1
"praziquantel",1
"proline",1
"propranolol",1
"pseudoephedrine",1
"pyronaridine",1
"quinacrine",1
"ramatroban",1
"ranitidine",1
"rosuvastatin",1
"rutin",1
"ruxolitinib",1
"salbutamol",1
"sarilumab",1
"sertraline",1
"sodium iodide",1
"thiamine",1
"thimerosal",1
"tilorone",1
"trinitrotoluene",1
"uracil",1
"vanadium",1
"vancomycin",1
"venlafaxine",1
