"Drug","06-08-2020"
"hydroxychloroquine",5335
"remdesivir",1999
"fentanyl",773
"azithromycin",223
"chloroquine",186
"codeine",118
"phosphorus",46
"acalabrutinib",42
"ibuprofen",36
"ivermectin",28
"tyrosine",22
"famotidine",21
"camphor",18
"favipiravir",14
"naloxone",13
"doxycycline",12
"ketamine",12
"mmda",12
"quercetin",10
"s-23",9
"ritonavir",8
"camostat",7
"lopinavir",7
"nafamostat",7
"levodopa",6
"quinine",6
"almitrine",5
"chlorine dioxide",5
"metformin",5
"selinexor",5
"vincristine",5
"acetaminophen",4
"angiotensin 1-7",4
"darunavir",4
"prednisone",4
"ruxolitinib",4
"thalidomide",4
"colchicine",3
"dopamine",3
"lofepramine",3
"methadone",3
"metronidazole",3
"neodymium",3
"potassium",3
"propofol",3
"sulforaphane",3
"vanadium",3
"activated charcoal",2
"antimony",2
"atazanavir",2
"bafilomycin a1",2
"budesonide",2
"capsaicin",2
"cesium",2
"chlorhexidine",2
"cholecalciferol",2
"crocin",2
"curcumin",2
"cyclosporine",2
"dextromethorphan",2
"ebselen",2
"fenebrutinib",2
"guanine",2
"ifenprodil",2
"iodide",2
"levofloxacin",2
"lisinopril",2
"methylprednisolone",2
"phenol",2
"pregnenolone",2
"ranitidine",2
"rhein",2
"ribavirin",2
"sertraline",2
"warfarin",2
"acetylcholine",1
"adenosine",1
"alanine",1
"aldosterone",1
"angiotensin ii",1
"aniline",1
"arginine",1
"beclamide",1
"bucillamine",1
"cannabinol",1
"ceftriaxone",1
"cetirizine",1
"ciclesonide",1
"clarithromycin",1
"clenbuterol",1
"clonazepam",1
"clozapine",1
"colistin",1
"creatine",1
"danofloxacin",1
"danoprevir",1
"desflurane",1
"dexmedetomidine",1
"diazepam",1
"dutasteride",1
"eliglustat",1
"erythromycin",1
"filgotinib",1
"finasteride",1
"flaviolin",1
"fluorometholone",1
"formaldehyde",1
"gabapentin",1
"galidesivir",1
"gentamicin",1
"glutathione",1
"guanidine",1
"hydrocodone",1
"hydrocortisone",1
"ibrutinib",1
"imetelstat",1
"indomethacin",1
"kava",1
"lanreotide",1
"liothyronine",1
"losartan",1
"megestrol",1
"megestrol acetate",1
"mexiletine",1
"miglustat",1
"netilmicin",1
"niacin",1
"nitazoxanide",1
"nitrous oxide",1
"octreotide",1
"oseltamivir",1
"oxycodone",1
"paromomycin",1
"penicillin",1
"piclidenoson",1
"pidotimod",1
"piperazine",1
"potassium iodide",1
"progesterone",1
"proline",1
"pyrazinamide",1
"ractopamine",1
"remimazolam",1
"riboflavin",1
"rimonabant",1
"risperidone",1
"rivaroxaban",1
"roxadustat",1
"rutin",1
"seliciclib",1
"tafenoquine",1
"talopram",1
"thiamine",1
"toluene",1
"triclosan",1
"ubiquinol",1
"zanubrutinib",1
