"Drug","07-26-2022"
"ivermectin",900
"fentanyl",133
"hydroxychloroquine",81
"nimodipine",59
"amlodipine",51
"scopolamine",48
"quercetin",21
"dexamethasone",18
"fluvoxamine",13
"fenofibrate",12
"midazolam",12
"ritonavir",11
"fluconazole",8
"gentamicin",8
"ibuprofen",8
"thalidomide",8
"azithromycin",7
"chloroquine",6
"methotrexate",5
"budesonide",4
"methadone",4
"metoprolol",4
"resveratrol",4
"colchicine",3
"fingolimod",3
"glyphosate",3
"indomethacin",3
"maraviroc",3
"naltrexone",3
"niacin",3
"plitidepsin",3
"quinine",3
"vincristine",3
"zidovudine",3
"amphotericin b",2
"azathioprine",2
"biotin",2
"buprenorphine",2
"cholecalciferol",2
"gabapentin",2
"glutathione",2
"mirtazapine",2
"prednisolone",2
"prednisone",2
"progesterone",2
"triclosan",2
"urea",2
"aceclofenac",1
"acetaminophen",1
"acetazolamide",1
"amoxicillin",1
"benzonatate",1
"bleomycin",1
"calcifediol",1
"cefixime",1
"cidofovir",1
"cisplatin",1
"clonidine",1
"clozapine",1
"cysteine",1
"doxycycline",1
"erythromycin",1
"etoposide",1
"fluoxetine",1
"formaldehyde",1
"fructose",1
"imatinib",1
"imidazole",1
"indole",1
"ketamine",1
"leflunomide",1
"loratadine",1
"mefloquine",1
"methylprednisolone",1
"montelukast",1
"naproxen",1
"niclosamide",1
"nifedipine",1
"nitazoxanide",1
"nitrous oxide",1
"omeprazole",1
"paroxetine",1
"potassium chloride",1
"pravastatin",1
"prazosin",1
"proline",1
"propofol",1
"propranolol",1
"quetiapine",1
"quinacrine",1
"ramipril",1
"ranitidine",1
"s-23",1
"salbutamol",1
"sildenafil",1
"spermidine",1
"spironolactone",1
"sumatriptan",1
"tamoxifen",1
"tramadol",1
"trazodone",1
"tromethamine",1
"vancomycin",1
"venlafaxine",1
"vigabatrin",1
"zolpidem",1
