"Drug","10-21-2021"
"ivermectin",9388
"fluvoxamine",5341
"remdesivir",640
"doxycycline",283
"fentanyl",269
"hydroxychloroquine",233
"midazolam",188
"dexamethasone",153
"methadone",80
"quercetin",71
"azithromycin",55
"chloroquine",46
"famotidine",40
"diazepam",25
"ibuprofen",23
"colchicine",17
"atovaquone",16
"quinine",15
"thalidomide",15
"niacin",12
"curcumin",10
"glutathione",10
"rhein",10
"ritonavir",10
"calcifediol",8
"fructose",8
"ketamine",8
"leronlimab",8
"penicillin",8
"tempol",8
"vancomycin",8
"calcitriol",6
"glyphosate",6
"metformin",6
"mmda",6
"prednisone",6
"aniline",5
"budesonide",5
"lisinopril",5
"naloxone",5
"nitazoxanide",5
"talopram",5
"aviptadil",4
"cannabidiol",4
"metoprolol",4
"potassium",4
"acetaminophen",3
"actemra",3
"amantadine",3
"artemisinin",3
"baricitinib",3
"berberine",3
"bucillamine",3
"codeine",3
"dopamine",3
"methotrexate",3
"montelukast",3
"propranolol",3
"resveratrol",3
"tyrosine",3
"aldosterone",2
"amoxicillin",2
"apixaban",2
"artesunate",2
"astaxanthin",2
"azathioprine",2
"formaldehyde",2
"gabapentin",2
"glycine",2
"manganese",2
"moxidectin",2
"naltrexone",2
"potassium chloride",2
"progesterone",2
"pseudoephedrine",2
"pyrimethamine",2
"pyronaridine",2
"ribavirin",2
"rutin",2
"s-23",2
"up5",2
"activated charcoal",1
"adenosine",1
"albendazole",1
"allicin",1
"alprazolam",1
"antipain",1
"apigenin",1
"arginine",1
"atorvastatin",1
"boceprevir",1
"cabergoline",1
"cadmium",1
"capsaicin",1
"carbimazole",1
"chloramphenicol",1
"chlorine dioxide",1
"clonazolam",1
"clozapine",1
"disulfiram",1
"epinephrine",1
"escitalopram",1
"estradiol",1
"ferric maltol",1
"fluoxetine",1
"folic",1
"forskolin",1
"guanidine",1
"guanosine",1
"halothane",1
"hydrocortisone",1
"hydromorphone",1
"imodium",1
"indole",1
"inositol",1
"isoquercetin",1
"kava",1
"lanifibranor",1
"levodopa",1
"lopinavir",1
"losartan",1
"magnesium chloride",1
"magnesium sulfate",1
"megestrol",1
"megestrol acetate",1
"methylprednisolone",1
"metronidazole",1
"mirin",1
"niclosamide",1
"nicotinamide",1
"nitrite",1
"nystatin",1
"ondansetron",1
"oseltamivir",1
"paromomycin",1
"pioglitazone",1
"prednisolone",1
"proguanil",1
"promethazine",1
"rifampicin",1
"rivaroxaban",1
"ryanodine",1
"sirolimus",1
"squalene",1
"suramin",1
"thimerosal",1
"tramadol",1
"trazodone",1
"trehalose",1
"triamcinolone",1
"tryptophan",1
"varenicline",1
"warfarin",1
"zidovudine",1
