"Drug","02-28-2022"
"ivermectin",477
"famotidine",78
"remdesivir",55
"hydroxychloroquine",53
"ritonavir",43
"clopidogrel",38
"tempol",29
"fentanyl",25
"vincristine",21
"ibuprofen",11
"mmda",11
"clozapine",10
"nitazoxanide",10
"quercetin",10
"fluvoxamine",9
"methadone",9
"midazolam",9
"prednisone",9
"azithromycin",8
"ciclesonide",8
"dexamethasone",7
"leronlimab",7
"talopram",7
"chloroquine",6
"iodide",6
"potassium",6
"potassium iodide",6
"tamoxifen",6
"acetylcholine",5
"aviptadil",5
"dopamine",5
"penicillin",5
"albendazole",4
"arginine",4
"diethylcarbamazine",4
"favipiravir",4
"methotrexate",4
"nicotinamide",4
"rivaroxaban",4
"sarilumab",4
"aldosterone",3
"angiotensin ii",3
"cannabidiol",3
"codeine",3
"curcumin",3
"cytidine",3
"ketamine",3
"metformin",3
"niacin",3
"warfarin",3
"acetaminophen",2
"amoxicillin",2
"baricitinib",2
"dutasteride",2
"glutathione",2
"glyphosate",2
"quinine",2
"ryanodine",2
"suramin",2
"tacrolimus",2
"taurine",2
"apixaban",1
"artemisinin",1
"benzodiazepine",1
"biotin",1
"bucillamine",1
"buprenorphine",1
"canagliflozin",1
"ceftriaxone",1
"celecoxib",1
"cholecalciferol",1
"chromium",1
"citalopram",1
"colchicine",1
"cysteine",1
"disulfiram",1
"doxycycline",1
"fluticasone",1
"folic",1
"fructose",1
"hesperidin",1
"irbesartan",1
"jq1",1
"larazotide",1
"lopinavir",1
"loratadine",1
"megestrol",1
"megestrol acetate",1
"minoxidil",1
"modafinil",1
"naloxone",1
"naltrexone",1
"naproxen",1
"plitidepsin",1
"prednisolone",1
"proline",1
"rutin",1
"s-23",1
"sargramostim",1
"sumatriptan",1
"tasimelteon",1
"thalidomide",1
"titanium dioxide",1
"trehalose",1
"umifenovir",1
