"Drug","09-03-2021"
"ivermectin",17640
"azithromycin",1773
"hydroxychloroquine",334
"remdesivir",238
"dexamethasone",121
"famotidine",120
"celecoxib",114
"baricitinib",107
"artemisinin",102
"doxycycline",95
"ibuprofen",62
"fentanyl",49
"budesonide",47
"penicillin",42
"ketamine",39
"quinine",38
"fluvoxamine",30
"potassium",30
"colchicine",26
"quercetin",23
"acetaminophen",21
"ritonavir",14
"favipiravir",12
"methadone",12
"thalidomide",11
"cannabidiol",10
"cysteine",10
"prednisolone",10
"tempol",10
"curcumin",9
"dolutegravir",9
"tofacitinib",9
"fostamatinib",8
"fenofibrate",7
"glyphosate",7
"hydroxyurea",7
"iodide",7
"leronlimab",7
"metoprolol",7
"niclosamide",7
"resveratrol",7
"dopamine",6
"mmda",6
"amoxicillin",5
"chlorine dioxide",5
"glutathione",5
"nitrous oxide",5
"nitrous-oxide",5
"s-23",5
"artesunate",4
"codeine",4
"fluoxetine",4
"formaldehyde",4
"lorazepam",4
"misoprostol",4
"nitazoxanide",4
"oxytetracycline",4
"phencyclidine",4
"rivaroxaban",4
"cadmium",3
"dimethyl fumarate",3
"epigallocatechin",3
"fructose",3
"montelukast",3
"oleandrin",3
"vincristine",3
"acetylcysteine",2
"actemra",2
"activated charcoal",2
"apigenin",2
"arginine",2
"aviptadil",2
"buprenorphine",2
"cetylpyridinium",2
"creatine",2
"diazepam",2
"folic",2
"gabapentin",2
"glycine",2
"l-lysine",2
"luteolin",2
"metformin",2
"mifepristone",2
"plitidepsin",2
"praziquantel",2
"pyronaridine",2
"ribose",2
"sertraline",2
"squalene",2
"tryptophan",2
"urea",2
"adamantane",1
"albendazole",1
"allopurinol",1
"alprazolam",1
"aluminum hydroxide",1
"angiotensin ii",1
"apabetalone",1
"apixaban",1
"argatroban",1
"artemether",1
"astaxanthin",1
"atazanavir",1
"avoralstat",1
"bedaquiline",1
"berberine",1
"bezafibrate",1
"bleomycin",1
"bradykinin",1
"bromhexine",1
"bucillamine",1
"camphor",1
"capsaicin",1
"cetirizine",1
"chlorhexidine",1
"chloride ion",1
"chromium",1
"cimetidine",1
"ciprofloxacin",1
"clenbuterol",1
"cyclizine",1
"dapagliflozin",1
"delamanid",1
"dutasteride",1
"enzalutamide",1
"eritoran",1
"finasteride",1
"fluconazole",1
"gentamicin",1
"hinokitiol",1
"hydroxyproline",1
"imodium",1
"lopinavir",1
"loratadine",1
"megestrol",1
"megestrol acetate",1
"meloxicam",1
"methotrexate",1
"minoxidil",1
"molybdenum",1
"mometasone furoate",1
"moxidectin",1
"naloxone",1
"pravastatin",1
"pregabalin",1
"proline",1
"promethazine",1
"pseudoephedrine",1
"pyrantel",1
"quetiapine",1
"raloxifene",1
"ramelteon",1
"ramipril",1
"ranitidine",1
"rhein",1
"sildenafil",1
"sitagliptin",1
"spironolactone",1
"taurine",1
"teneligliptin",1
"thiamine",1
"toluene",1
"vanadium",1
"varenicline",1
"varespladib",1
