"Drug","09-29-2022"
"hydroxychloroquine",385
"fentanyl",323
"ivermectin",206
"glyphosate",17
"quercetin",17
"urea",15
"thalidomide",14
"amphetamine",11
"midazolam",11
"chloroquine",8
"ibuprofen",8
"ketamine",7
"amoxicillin",5
"bucillamine",5
"buprenorphine",5
"ciclesonide",5
"dexamethasone",5
"colchicine",4
"doxycycline",4
"fluvoxamine",4
"methadone",4
"naltrexone",4
"dopamine",3
"favipiravir",3
"metformin",3
"niacin",3
"propofol",3
"ritonavir",3
"tramadol",3
"amantadine",2
"azithromycin",2
"berberine",2
"codeine",2
"curcumin",2
"glycine",2
"prednisone",2
"progesterone",2
"resveratrol",2
"tryptophan",2
"acetaminophen",1
"acetylcholine",1
"ambroxol",1
"amiodarone",1
"apixaban",1
"aprepitant",1
"aspartame",1
"atenolol",1
"aviptadil",1
"azathioprine",1
"benzocaine",1
"benzonatate",1
"bpc-157",1
"brigatinib",1
"cannabidiol",1
"cetylpyridinium",1
"chlorhexidine",1
"chlorine dioxide",1
"clonazepam",1
"cytidine",1
"darunavir",1
"diphenhydramine",1
"estradiol",1
"finasteride",1
"fluvastatin",1
"imatinib",1
"ivabradine",1
"losartan",1
"mefloquine",1
"methotrexate",1
"midodrine",1
"montelukast",1
"piperine",1
"proline",1
"propranolol",1
"quinine",1
"rivaroxaban",1
"sildenafil",1
"sinefungin",1
"sulfasalazine",1
"talopram",1
"thimerosal",1
"trehalose",1
"vincristine",1
"xylazine",1
