"Drug","03-13-2022"
"hydroxychloroquine",496
"ivermectin",415
"remdesivir",129
"fentanyl",59
"fluvoxamine",26
"ibuprofen",26
"niacin",23
"quercetin",20
"midazolam",13
"favipiravir",9
"fenofibrate",8
"vincristine",8
"budesonide",7
"thalidomide",7
"acetaminophen",6
"dexamethasone",6
"thiamine",6
"cannabidiol",5
"chloroquine",5
"cholecalciferol",5
"leronlimab",5
"potassium",5
"artemisinin",4
"bucillamine",4
"mmda",4
"retinol",4
"tryptophan",4
"acetylcysteine",3
"aviptadil",3
"azithromycin",3
"diphenhydramine",3
"glutathione",3
"glyphosate",3
"iodide",3
"ketamine",3
"methadone",3
"potassium iodide",3
"prednisone",3
"sertraline",3
"taurine",3
"acyclovir",2
"adenosine",2
"aldosterone",2
"colchicine",2
"creatine",2
"fructose",2
"hyaluronic",2
"mannose",2
"naproxen",2
"penicillin",2
"up5",2
"activated charcoal",1
"amphotericin b",1
"andrographolide",1
"angiotensin 1-7",1
"baricitinib",1
"boron",1
"calcifediol",1
"cannabinol",1
"choline",1
"codeine",1
"cyproheptadine",1
"epigallocatechin",1
"glycine",1
"hesperetin",1
"icosapent",1
"irinotecan",1
"kava",1
"leucine",1
"levodopa",1
"lidocaine",1
"luteolin",1
"maraviroc",1
"megestrol",1
"megestrol acetate",1
"methionine",1
"methotrexate",1
"mirin",1
"niclosamide",1
"nicotinamide",1
"obicetrapib",1
"oxycodone",1
"progesterone",1
"promethazine",1
"resveratrol",1
"rimantadine",1
"ritonavir",1
"rutin",1
"s-23",1
"spironolactone",1
"talopram",1
"threonine",1
"titanium dioxide",1
"tromethamine",1
