"Drug","01-07-2023"
"ivermectin",12097
"hydroxychloroquine",4681
"fentanyl",83
"artemisinin",45
"fluvoxamine",41
"quercetin",34
"azithromycin",27
"midazolam",16
"ritonavir",16
"tempol",11
"gadolinium",10
"metformin",10
"scopolamine",10
"ibuprofen",9
"prednisone",8
"chloroquine",7
"glyphosate",7
"glutathione",6
"guanfacine",6
"dexamethasone",5
"icatibant",5
"amoxicillin",4
"famotidine",4
"thalidomide",4
"vincristine",4
"amitriptyline",3
"arginine",3
"colchicine",3
"curcumin",3
"dopamine",3
"metronidazole",3
"montelukast",3
"thiamine",3
"aviptadil",2
"codeine",2
"creatine",2
"dapsone",2
"fesoterodine",2
"hydromorphone",2
"icosapent",2
"icosapent ethyl",2
"methotrexate",2
"nicotinamide",2
"plitidepsin",2
"sorbitol",2
"vancomycin",2
"acarbose",1
"acetaminophen",1
"acetylcysteine",1
"adenine",1
"amantadine",1
"angiotensin ii",1
"apixaban",1
"atorvastatin",1
"benzodiazepine",1
"bromhexine",1
"bucillamine",1
"cetirizine",1
"cetylpyridinium",1
"chlorine dioxide",1
"clarithromycin",1
"clopidogrel",1
"d-alanine",1
"diclofenac",1
"diltiazem",1
"doxycycline",1
"favipiravir",1
"fludrocortisone",1
"fluoxetine",1
"gentamicin",1
"glycine",1
"guaifenesin",1
"guanidine",1
"huperzine a",1
"imipramine",1
"kava",1
"lopinavir",1
"maprotiline",1
"meropenem",1
"methylcobalamin",1
"methylprednisolone",1
"mirtazapine",1
"molybdenum",1
"naltrexone",1
"naproxen",1
"niacin",1
"ondansetron",1
"oseltamivir",1
"oxycodone",1
"phenol",1
"phenylephrine",1
"piracetam",1
"prednisolone",1
"pseudoephedrine",1
"regorafenib",1
"relugolix",1
"remimazolam",1
"resveratrol",1
"riboflavin",1
"sulbactam",1
"tadalafil",1
"trehalose",1
"uridine",1
"valganciclovir",1
"vinpocetine",1
"zanamivir",1
