"Drug","02-08-2022"
"ivermectin",1505
"fentanyl",283
"angiotensin ii",267
"quercetin",188
"hydroxychloroquine",174
"vancomycin",155
"ryanodine",133
"remdesivir",29
"prednisone",25
"disulfiram",24
"niacin",24
"oleandrin",19
"ritonavir",17
"baricitinib",16
"glutathione",16
"azithromycin",15
"dexamethasone",15
"fluvoxamine",14
"midazolam",11
"cannabidiol",10
"curcumin",10
"vincristine",10
"cysteine",9
"fingolimod",9
"mmda",9
"budesonide",8
"bucillamine",7
"doxycycline",7
"ibuprofen",7
"artemisinin",6
"folic",6
"isoquercetin",6
"naloxone",6
"potassium",6
"tempol",6
"thalidomide",6
"chloroquine",5
"chromium",5
"metformin",5
"acetaminophen",4
"chlorine dioxide",4
"estradiol",4
"favipiravir",4
"methadone",4
"penicillin",4
"talopram",4
"codeine",3
"dopamine",3
"gabapentin",3
"glyphosate",3
"leronlimab",3
"lopinavir",3
"methylprednisolone",3
"rivaroxaban",3
"allicin",2
"benzonatate",2
"bromhexine",2
"clozapine",2
"colchicine",2
"fluoxetine",2
"fluticasone",2
"galactose",2
"hyaluronic",2
"maraviroc",2
"memantine",2
"methotrexate",2
"minoxidil",2
"propofol",2
"quinine",2
"regadenoson",2
"riboflavin",2
"rutin",2
"spironolactone",2
"tryptophan",2
"warfarin",2
"acyclovir",1
"adenosine",1
"amantadine",1
"amoxicillin",1
"amphetamine",1
"amphotericin b",1
"aniline",1
"arginine",1
"artesunate",1
"azathioprine",1
"bisoprolol",1
"boceprevir",1
"brequinar",1
"cadmium",1
"cholecalciferol",1
"clopidogrel",1
"cyclohexanol",1
"cyproheptadine",1
"cytidine",1
"diazepam",1
"famotidine",1
"fenbendazole",1
"fenofibrate",1
"formaldehyde",1
"glasdegib",1
"granisetron",1
"guanidine",1
"histidine",1
"hydrocodone",1
"hydrocortisone",1
"hydroquinone",1
"inosine",1
"ivabradine",1
"ketamine",1
"leflunomide",1
"loratadine",1
"lorazepam",1
"losartan",1
"manganese",1
"mannose",1
"megestrol",1
"megestrol acetate",1
"minocycline",1
"montelukast",1
"naltrexone",1
"neodymium",1
"niclosamide",1
"nicotinamide",1
"ondansetron",1
"oxycodone",1
"phenylephrine",1
"potassium chloride",1
"pravastatin",1
"proline",1
"promethazine",1
"resveratrol",1
"ribavirin",1
"rocuronium",1
"rotenone",1
"s-23",1
"sphingosine",1
"stannous fluoride",1
"sumatriptan",1
"tafenoquine",1
"tamoxifen",1
"thiamine",1
"ticagrelor",1
"urea",1
"uridine",1
"zopiclone",1
