"Drug","11-09-2021"
"ivermectin",2803
"quercetin",329
"remdesivir",311
"fluvoxamine",177
"hydroxychloroquine",141
"ritonavir",133
"fentanyl",55
"dexamethasone",52
"azithromycin",31
"rhein",24
"ibuprofen",18
"penicillin",17
"quinine",16
"methotrexate",15
"budesonide",13
"midazolam",11
"chloroquine",10
"baricitinib",9
"bucillamine",8
"doxycycline",8
"favipiravir",8
"glutathione",8
"lopinavir",8
"sulfasalazine",8
"ketamine",7
"pirfenidone",7
"tromethamine",7
"cetylpyridinium",6
"curcumin",6
"leronlimab",6
"niacin",6
"nintedanib",6
"prednisone",6
"arginine",5
"betaxolol",5
"s-23",5
"warfarin",5
"colchicine",4
"gabapentin",4
"glyphosate",4
"vincristine",4
"aviptadil",3
"chlorine dioxide",3
"codeine",3
"cysteine",3
"diazepam",3
"fluoxetine",3
"folic",3
"hydrocortisone",3
"indium",3
"kaempferol",3
"methadone",3
"mmda",3
"urea",3
"amphotericin b",2
"bromhexine",2
"camostat",2
"cannabidiol",2
"cefiderocol",2
"ceftolozane",2
"ciclesonide",2
"cyclosporine",2
"cyproheptadine",2
"estradiol",2
"fenofibrate",2
"fostamatinib",2
"fructose",2
"iodide",2
"isavuconazole",2
"levofloxacin",2
"metformin",2
"nafamostat",2
"paroxetine",2
"propranolol",2
"riboflavin",2
"rutin",2
"tempol",2
"tobramycin",2
"acetaminophen",1
"acyclovir",1
"alanine",1
"alfentanil",1
"ambroxol",1
"amitriptyline",1
"angiotensin ii",1
"antipain",1
"arsenic trioxide",1
"artemisinin",1
"aspartame",1
"asunaprevir",1
"boceprevir",1
"bupivacaine",1
"calcifediol",1
"camphor",1
"cepharanthine",1
"chlorthalidone",1
"citalopram",1
"cyanocobalamin",1
"cyclobenzaprine",1
"d-glucose",1
"diacerein",1
"diethylstilbestrol",1
"emricasan",1
"epinephrine",1
"escitalopram",1
"esketamine",1
"fluconazole",1
"fluticasone",1
"galidesivir",1
"glecaprevir",1
"grazoprevir",1
"histidine",1
"hydroxyproline",1
"hydroxyzine",1
"indole",1
"inositol",1
"isoquercetin",1
"leflunomide",1
"lidocaine",1
"lisinopril",1
"maraviroc",1
"megestrol",1
"megestrol acetate",1
"metoprolol",1
"naproxen",1
"niclosamide",1
"nitrite",1
"oleandrin",1
"oxycodone",1
"paritaprevir",1
"pentoxifylline",1
"potassium",1
"potassium chloride",1
"pravastatin",1
"prednisolone",1
"promethazine",1
"pyrantel",1
"pyridoxine",1
"ramipril",1
"rivaroxaban",1
"rupintrivir",1
"salmeterol",1
"sarilumab",1
"sertraline",1
"sildenafil",1
"simeprevir",1
"sodium chlorite",1
"streptomycin",1
"strychnine",1
"suramin",1
"tecovirimat",1
"telaprevir",1
"telmisartan",1
"thimerosal",1
"thymol",1
"tramadol",1
"up5",1
"uridine",1
"vanadium",1
