"Drug","07-08-2021"
"ivermectin",3874
"hydroxychloroquine",619
"azithromycin",463
"nitazoxanide",351
"favipiravir",113
"quercetin",110
"doxycycline",102
"oseltamivir",90
"remdesivir",70
"midazolam",54
"fentanyl",52
"fluvoxamine",49
"glutathione",39
"sarilumab",39
"actemra",29
"dexamethasone",28
"thalidomide",25
"niacin",20
"leronlimab",19
"artesunate",17
"pyronaridine",17
"tempol",17
"chloroquine",16
"ibuprofen",10
"spironolactone",10
"dutasteride",9
"ketamine",9
"cannabidiol",8
"plitidepsin",8
"talopram",8
"thiamine",8
"tryptophan",8
"baricitinib",7
"dapsone",7
"folic",7
"ribavirin",7
"budesonide",6
"calcifediol",6
"nitrous oxide",6
"nitrous-oxide",6
"prednisone",6
"ambroxol",5
"bromhexine",5
"cysteine",5
"estradiol",5
"s-23",5
"glyphosate",4
"levofloxacin",4
"luteolin",4
"urea",4
"allicin",3
"amoxicillin",3
"aviptadil",3
"bucillamine",3
"codeine",3
"colchicine",3
"indium",3
"levodopa",3
"maraviroc",3
"methotrexate",3
"nicotinamide",3
"penicillin",3
"tramadol",3
"acetylcholine",2
"aldosterone",2
"aluminum hydroxide",2
"cepharanthine",2
"curcumin",2
"dapagliflozin",2
"famotidine",2
"fluoxetine",2
"gallopamil",2
"guanine",2
"niclosamide",2
"potassium",2
"quinine",2
"resveratrol",2
"ropivacaine",2
"sofosbuvir",2
"suramin",2
"triamcinolone",2
"vincristine",2
"acetaminophen",1
"acetylcysteine",1
"angiotensin ii",1
"antipain",1
"apigenin",1
"apixaban",1
"apn01",1
"cadmium",1
"camostat",1
"chloramphenicol",1
"chlorine dioxide",1
"chromium",1
"cyclophosphamide",1
"daclatasvir",1
"daunorubicin",1
"diamorphine",1
"dopamine",1
"empagliflozin",1
"epinephrine",1
"finasteride",1
"fingolimod",1
"forskolin",1
"fostamatinib",1
"fructose",1
"glycine",1
"hyaluronic",1
"hydrocodone",1
"hydroxyurea",1
"ifenprodil",1
"imatinib",1
"isoquercetin",1
"kava",1
"l-lysine",1
"lopinavir",1
"manganese",1
"mannitol",1
"megestrol",1
"megestrol acetate",1
"mesalazine",1
"methadone",1
"naproxen",1
"nelfinavir",1
"osimertinib",1
"oxycodone",1
"prednisolone",1
"prochlorperazine",1
"progesterone",1
"proguanil",1
"proline",1
"promethazine",1
"pseudoephedrine",1
"pterostilbene",1
"quetiapine",1
"ritonavir",1
"semaglutide",1
"sulfasalazine",1
"sulforaphane",1
"tadalafil",1
"taurine",1
"telavancin",1
"tofacitinib",1
"velpatasvir",1
"warfarin",1
