"Drug","11-11-2022"
"ivermectin",249
"midazolam",102
"remdesivir",75
"hydroxychloroquine",69
"fentanyl",60
"glyphosate",18
"quercetin",16
"ketamine",15
"fluvoxamine",10
"tromethamine",9
"bucillamine",8
"fluoxetine",8
"amoxicillin",7
"ibuprofen",7
"niacin",7
"prednisone",7
"titanium dioxide",7
"penicillin",6
"arginine",5
"naltrexone",5
"acetaminophen",4
"azithromycin",4
"chloroquine",4
"dexamethasone",4
"doxycycline",4
"famotidine",4
"nicotinamide",4
"prednisolone",4
"rivaroxaban",4
"thiamine",4
"glutathione",3
"glycine",3
"leronlimab",3
"maraviroc",3
"metformin",3
"pravastatin",3
"ritonavir",3
"triethylene glycol",3
"aldosterone",2
"allicin",2
"angiotensin ii",2
"apixaban",2
"baricitinib",2
"berberine",2
"budesonide",2
"chlorine dioxide",2
"clozapine",2
"codeine",2
"dopamine",2
"duloxetine",2
"fluconazole",2
"metoprolol",2
"nortriptyline",2
"plitidepsin",2
"potassium",2
"thalidomide",2
"tramadol",2
"vincristine",2
"2-deoxyglucose",1
"activated charcoal",1
"anandamide",1
"angiotensin 1-7",1
"aripiprazole",1
"atropine",1
"benfotiamine",1
"bpc-157",1
"bupivacaine",1
"buprenorphine",1
"cadmium",1
"camphor",1
"cetylpyridinium",1
"chlorhexidine",1
"chlorphenamine",1
"cisatracurium",1
"colchicine",1
"creatinine",1
"curcumin",1
"diamorphine",1
"fenofibrate",1
"folic",1
"gadolinium",1
"gepotidacin",1
"hydroquinone",1
"imodium",1
"l-glutamine",1
"levothyroxine",1
"lopinavir",1
"methadone",1
"metoclopramide",1
"oleandrin",1
"oseltamivir",1
"phenibut",1
"progesterone",1
"propofol",1
"propranolol",1
"quinine",1
"resveratrol",1
"rizatriptan",1
"ronnel",1
"s-23",1
"sofosbuvir",1
"suramin",1
"trehalose",1
"urea",1
"voriconazole",1
"warfarin",1
