"Drug","04-27-2020"
"hydroxychloroquine",9241
"chloroquine",4078
"remdesivir",1720
"famotidine",1563
"chlorine dioxide",858
"ivermectin",790
"azithromycin",668
"fentanyl",215
"quinine",158
"progesterone",81
"quercetin",65
"lopinavir",60
"ritonavir",58
"ibuprofen",35
"omeprazole",35
"estradiol",30
"methadone",28
"s-23",24
"pacritinib",20
"potassium",19
"formaldehyde",17
"glyphosate",17
"urea",17
"clozapine",14
"creatine",14
"montelukast",14
"naloxone",14
"camostat",13
"darunavir",13
"ranitidine",13
"colchicine",12
"glutathione",12
"ibudilast",12
"losartan",12
"angiotensin ii",11
"acetaminophen",10
"codeine",10
"nafamostat",10
"clarithromycin",9
"curcumin",9
"penicillin",9
"ketamine",8
"ropivacaine",8
"triclosan",8
"acetylcholine",7
"cladribine",7
"doxycycline",7
"lofepramine",7
"megestrol",7
"megestrol acetate",7
"oseltamivir",7
"metformin",6
"prednisone",6
"cesium",5
"dopamine",5
"erythromycin",5
"propofol",5
"riboflavin",5
"sodium chlorite",5
"varenicline",5
"warfarin",5
"aldosterone",4
"apilimod",4
"baloxavir marboxil",4
"bromhexine",4
"cannabidiol",4
"cimetidine",4
"cyclosporine",4
"dapagliflozin",4
"forskolin",4
"indomethacin",4
"levodopa",4
"merimepodib",4
"nitazoxanide",4
"pyronaridine",4
"resveratrol",4
"sertraline",4
"spironolactone",4
"thimerosal",4
"tradipitant",4
"acalabrutinib",3
"acyclovir",3
"baricitinib",3
"beta carotene",3
"cetirizine",3
"cysteine",3
"diazepam",3
"glycine",3
"kava",3
"mmda",3
"phosphorus",3
"propiolactone",3
"pyrithione",3
"tantalum",3
"thalidomide",3
"theophylline",3
"thymol",3
"toluene",3
"transfluthrin",3
"acetazolamide",2
"alanine",2
"allicin",2
"ambroxol",2
"artesunate",2
"astaxanthin",2
"atovaquone",2
"auranofin",2
"benzodiazepine",2
"buprenorphine",2
"camphor",2
"cystine",2
"dipyridamole",2
"ec-17",2
"fructose",2
"galidesivir",2
"haloperidol",2
"ibrutinib",2
"isotretinoin",2
"itraconazole",2
"leflunomide",2
"lisinopril",2
"loperamide",2
"luteolin",2
"malathion",2
"midazolam",2
"niclosamide",2
"nitrous oxide",2
"phentermine",2
"plitidepsin",2
"ribavirin",2
"telmisartan",2
"theobromine",2
"thiamine",2
"tyrosine",2
"umifenovir",2
"adenosine",1
"alisporivir",1
"alpelisib",1
"alprazolam",1
"aluminum hydroxide",1
"amantadine",1
"aminacrine",1
"amiodarone",1
"amitriptyline",1
"amoxicillin",1
"amphetamine",1
"andrographolide",1
"angiotensin 1-7",1
"antimony",1
"apigenin",1
"apomorphine",1
"arginine",1
"bafilomycin a1",1
"bedaquiline",1
"beta-alanine",1
"blarcamesine",1
"bradykinin",1
"calcitriol",1
"carbamazepine",1
"catechin",1
"cefmetazole",1
"chlorpromazine",1
"choline",1
"ciclesonide",1
"ciprofloxacin",1
"cisatracurium",1
"clevudine",1
"cobicistat",1
"creatinine",1
"cycloserine",1
"dexamethasone",1
"diphenhydramine",1
"epigallocatechin",1
"epinephrine",1
"erdosteine",1
"esomeprazole",1
"famciclovir",1
"finasteride",1
"flavone",1
"gadolinium",1
"galactose",1
"givinostat",1
"histidine",1
"hydrocodone",1
"hydrocortisone",1
"hydrogen fluoride",1
"hydroxyurea",1
"icatibant",1
"ifenprodil",1
"imetelstat",1
"inositol",1
"isoxaflutole",1
"ketoprofen",1
"levamisole",1
"levofloxacin",1
"lidocaine",1
"loratadine",1
"lorazepam",1
"magnesium citrate",1
"malonyl-coa",1
"manganese",1
"methotrexate",1
"methylthioninium",1
"mifepristone",1
"molybdenum",1
"myricetin",1
"naproxen",1
"nelfinavir",1
"neodymium",1
"niacin",1
"nifedipine",1
"nimesulide",1
"nitrite",1
"opicapone",1
"oxycodone",1
"pantoprazole",1
"paricalcitol",1
"phenol",1
"phenylalanine",1
"proline",1
"propranolol",1
"resorcinol",1
"risdiplam",1
"risperidone",1
"rubidium",1
"ruxolitinib",1
"salbutamol",1
"securinine",1
"squalene",1
"streptomycin",1
"strychnine",1
"terizidone",1
"tetrandrine",1
"thymidine",1
"trichloroethylene",1
"valsartan",1
"vardenafil",1
"vecuronium",1
"verapamil",1
"verdiperstat",1
"vidofludimus",1
"vincristine",1
"voxelotor",1
"zafirlukast",1
