"Drug","06-23-2022"
"ivermectin",2172
"fentanyl",75
"hydroxychloroquine",50
"artemisinin",45
"quercetin",27
"niacin",21
"ibuprofen",19
"sphingosine",16
"dopamine",14
"progesterone",12
"midazolam",11
"montelukast",11
"thalidomide",11
"prednisone",9
"tromethamine",8
"itraconazole",7
"fluvoxamine",6
"ketamine",6
"doxycycline",5
"glutathione",5
"glyphosate",5
"metformin",5
"ritonavir",5
"toluene",5
"alvelestat",4
"baricitinib",4
"cholecalciferol",4
"creatine",4
"vincristine",4
"warfarin",4
"budesonide",3
"curcumin",3
"dexamethasone",3
"tryptophan",3
"urea",3
"atorvastatin",2
"azithromycin",2
"cetylpyridinium",2
"chlorine dioxide",2
"chloroquine",2
"hydrocodone",2
"loratadine",2
"losartan",2
"manganese",2
"maraviroc",2
"naringenin",2
"resveratrol",2
"simvastatin",2
"acamprosate",1
"acetaminophen",1
"acetylcholine",1
"adenosine",1
"amitriptyline",1
"amoxicillin",1
"arecoline",1
"benzodiazepine",1
"biotin",1
"bradykinin",1
"bucillamine",1
"buprenorphine",1
"calcifediol",1
"clindamycin",1
"clofazimine",1
"codeine",1
"cysteine",1
"darunavir",1
"dextromethorphan",1
"diclofenac",1
"dipyridamole",1
"escitalopram",1
"favipiravir",1
"fexofenadine",1
"finasteride",1
"fisetin",1
"gabapentin",1
"guanine",1
"hydrocortisone",1
"hydromorphone",1
"hydroxyproline",1
"imatinib",1
"lopinavir",1
"lorazepam",1
"megestrol acetate",1
"naltrexone",1
"nitroglycerin",1
"olanzapine",1
"phenylephrine",1
"pravastatin",1
"prednisolone",1
"propofol",1
"pseudoephedrine",1
"ranitidine",1
"riboflavin",1
"s-23",1
"salbutamol",1
"sertraline",1
"spironolactone",1
"tempol",1
"trehalose",1
"vancomycin",1
