"Drug","03-14-2021"
"ivermectin",1078
"hydroxychloroquine",258
"ibuprofen",85
"remdesivir",50
"dexamethasone",43
"quercetin",41
"azithromycin",37
"cyclosporine",37
"fentanyl",37
"fluvoxamine",36
"plitidepsin",35
"doxycycline",31
"leronlimab",31
"chloroquine",23
"hesperidin",21
"talopram",20
"clarithromycin",19
"estradiol",19
"naringin",19
"amoxicillin",18
"thalidomide",17
"finasteride",16
"metformin",15
"furosemide",14
"niacin",12
"cyproheptadine",10
"aviptadil",9
"quinine",9
"curcumin",6
"favipiravir",6
"glutathione",6
"penicillin",6
"potassium",6
"prednisone",6
"acyclovir",5
"bromhexine",5
"colchicine",5
"dopamine",5
"vincristine",5
"acetaminophen",4
"bucillamine",4
"cannabidiol",4
"galidesivir",4
"mmda",4
"actemra",3
"baricitinib",3
"boron",3
"budesonide",3
"catechin",3
"clomipramine",3
"codeine",3
"disulfiram",3
"fluoxetine",3
"hydroquinone",3
"mirtazapine",3
"ribavirin",3
"thiamine",3
"venlafaxine",3
"arginine",2
"artemisinin",2
"atorvastatin",2
"diclofenac",2
"diphenhydramine",2
"dutasteride",2
"escitalopram",2
"famotidine",2
"fluorouracil",2
"formaldehyde",2
"hydrocortisone",2
"indole",2
"lopinavir",2
"methadone",2
"methylprednisolone",2
"naltrexone",2
"naproxen",2
"paroxetine",2
"potassium chloride",2
"propofol",2
"resveratrol",2
"ritonavir",2
"s-23",2
"sodium acetate",2
"tetracycline",2
"alprazolam",1
"aluminum oxide",1
"ambroxol",1
"antipain",1
"apabetalone",1
"apalutamide",1
"artemether",1
"artesunate",1
"aspartame",1
"astaxanthin",1
"atenolol",1
"baclofen",1
"berberine",1
"beta carotene",1
"camostat",1
"camphor",1
"cetirizine",1
"chlorine dioxide",1
"choline",1
"clemastine",1
"clopidogrel",1
"clozapine",1
"dantrolene",1
"daunorubicin",1
"elbasvir",1
"enzalutamide",1
"epinephrine",1
"eravacycline",1
"fructose",1
"glycine",1
"glyphosate",1
"ifenprodil",1
"l-lysine",1
"lurasidone",1
"malic",1
"montelukast",1
"naloxone",1
"nicotinamide",1
"nitazoxanide",1
"nystatin",1
"oxycodone",1
"pentoxifylline",1
"phosphorus",1
"prasugrel",1
"prednisolone",1
"proline",1
"pseudoephedrine",1
"ropivacaine",1
"ryanodine",1
"selamectin",1
"tamoxifen",1
"ticagrelor",1
"tramadol",1
"warfarin",1
