"Drug","09-09-2022"
"ivermectin",8877
"hydroxychloroquine",332
"fentanyl",63
"clopidogrel",20
"ritonavir",19
"ibuprofen",18
"prednisone",13
"quercetin",11
"azithromycin",8
"baricitinib",8
"niacin",8
"adenosine",7
"creatine",6
"dexamethasone",6
"glutathione",6
"midazolam",6
"pravastatin",6
"chloroquine",5
"atorvastatin",4
"choline",4
"dolutegravir",4
"favipiravir",4
"fluvoxamine",4
"amoxicillin",3
"chlorhexidine",3
"curcumin",3
"doxycycline",3
"ketamine",3
"metformin",3
"thalidomide",3
"aldosterone",2
"apixaban",2
"biotin",2
"calcifediol",2
"dopamine",2
"doxorubicin",2
"elvitegravir",2
"famotidine",2
"glyphosate",2
"lovastatin",2
"methadone",2
"methionine",2
"omeprazole",2
"rivaroxaban",2
"rosuvastatin",2
"simvastatin",2
"spironolactone",2
"trehalose",2
"vortioxetine",2
"warfarin",2
"acetaminophen",1
"amantadine",1
"amphetamine",1
"ampicillin",1
"arginine",1
"atazanavir",1
"boron",1
"bromhexine",1
"bucillamine",1
"budesonide",1
"buprenorphine",1
"cabotegravir",1
"chlorine dioxide",1
"cysteine",1
"cystine",1
"dapagliflozin",1
"diazepam",1
"duloxetine",1
"dutasteride",1
"enzalutamide",1
"epinephrine",1
"erlotinib",1
"fenofibrate",1
"formaldehyde",1
"gabapentin",1
"gadolinium",1
"gefitinib",1
"guaifenesin",1
"imatinib",1
"leucine",1
"lidocaine",1
"loratadine",1
"maraviroc",1
"montelukast",1
"naltrexone",1
"naproxen",1
"niclosamide",1
"nitazoxanide",1
"nitrous oxide",1
"pantoprazole",1
"prazosin",1
"prednisolone",1
"proline",1
"rucaparib",1
"rutin",1
"salbutamol",1
"sildenafil",1
"tacrolimus",1
"talopram",1
"tecovirimat",1
"tempol",1
"threonine",1
"ticagrelor",1
"titanium dioxide",1
"tramadol",1
"tryptophan",1
"tyrosine",1
"vincristine",1
