"Drug","01-26-2022"
"ivermectin",1836
"remdesivir",511
"hydroxychloroquine",289
"fentanyl",104
"azithromycin",64
"quercetin",51
"montelukast",49
"cannabidiol",48
"levocetirizine",43
"fluvoxamine",38
"clopidogrel",34
"ibuprofen",30
"midazolam",27
"metformin",24
"dexamethasone",23
"baricitinib",22
"doxycycline",19
"vincristine",17
"budesonide",16
"ritonavir",16
"lithium hydroxide",15
"chloroquine",13
"leronlimab",13
"colchicine",12
"prednisone",12
"arginine",11
"thalidomide",11
"niacin",9
"talopram",9
"artesunate",8
"methadone",8
"naloxone",7
"penicillin",7
"artemisinin",6
"cepharanthine",6
"cysteine",6
"glutathione",6
"pyronaridine",6
"quinine",6
"acetaminophen",5
"aviptadil",5
"bucillamine",5
"creatine",5
"empagliflozin",5
"manganese",5
"tempol",5
"warfarin",5
"alpelisib",4
"cetirizine",4
"curcumin",4
"cyclosporine",4
"dopamine",4
"gabapentin",4
"glycine",4
"progesterone",4
"amantadine",3
"calcifediol",3
"codeine",3
"crocin",3
"diphenhydramine",3
"fluticasone",3
"l-lysine",3
"nicotinamide",3
"potassium",3
"riboflavin",3
"rutin",3
"tacrolimus",3
"acarbose",2
"acetylcysteine",2
"adenine",2
"amitriptyline",2
"apabetalone",2
"azacitidine",2
"bradykinin",2
"chromium",2
"estradiol",2
"famotidine",2
"favipiravir",2
"fingolimod",2
"formaldehyde",2
"formoterol",2
"glyphosate",2
"guanine",2
"hydrocortisone",2
"inulin",2
"meclizine",2
"midodrine",2
"minoxidil",2
"mirin",2
"naproxen",2
"pregabalin",2
"propofol",2
"ramelteon",2
"resveratrol",2
"s-23",2
"spironolactone",2
"tryptophan",2
"acyclovir",1
"alanine",1
"alprazolam",1
"amoxicillin",1
"andrographolide",1
"azelastine",1
"baclofen",1
"berberine",1
"buprenorphine",1
"cimetidine",1
"clemastine",1
"clindamycin",1
"clozapine",1
"compound 2",1
"cyclophosphamide",1
"cyproheptadine",1
"epinephrine",1
"epoprostenol",1
"flecainide",1
"folic",1
"forskolin",1
"hyaluronic",1
"hydroquinone",1
"hydroxyzine",1
"icosapent",1
"icosapent ethyl",1
"indomethacin",1
"ketamine",1
"leucine",1
"lopinavir",1
"lutein",1
"megestrol",1
"megestrol acetate",1
"methotrexate",1
"methylprednisolone",1
"metronidazole",1
"mifepristone",1
"minocycline",1
"moxidectin",1
"naltrexone",1
"neodymium",1
"nortriptyline",1
"pg-9",1
"phosphorus",1
"plitidepsin",1
"prednisolone",1
"promethazine",1
"retinol",1
"rhein",1
"ribavirin",1
"rivaroxaban",1
"rupatadine",1
"salbutamol",1
"sarilumab",1
"silicon dioxide",1
"stannous fluoride",1
"sulfasalazine",1
"tamoxifen",1
"tinidazole",1
"tramadol",1
"ubiquinol",1
"urea",1
"zidovudine",1
