"Drug","07-17-2021"
"ivermectin",5541
"remdesivir",322
"fentanyl",128
"hydroxychloroquine",128
"thalidomide",106
"azithromycin",100
"quercetin",68
"squalene",61
"niacin",59
"midazolam",33
"chloroquine",27
"ibuprofen",27
"isavuconazole",26
"voriconazole",26
"dexamethasone",25
"budesonide",20
"talopram",20
"artesunate",19
"favipiravir",19
"pyronaridine",19
"doxycycline",18
"berberine",15
"leronlimab",13
"penicillin",12
"glutathione",11
"oseltamivir",11
"tryptophan",11
"fluvoxamine",9
"taurine",8
"cabotegravir",7
"potassium",7
"rilpivirine",7
"glyphosate",6
"ketamine",6
"methylprednisolone",6
"minocycline",6
"nitazoxanide",6
"spironolactone",6
"baricitinib",5
"lopinavir",5
"nicotinamide",5
"ondansetron",5
"ritonavir",5
"tacrolimus",5
"astaxanthin",4
"cannabidiol",4
"mmda",4
"s-23",4
"vincristine",4
"acetylcysteine",3
"ambroxol",3
"amoxicillin",3
"bromhexine",3
"bupropion",3
"dutasteride",3
"etoposide",3
"methotrexate",3
"oleandrin",3
"prednisone",3
"thiamine",3
"acetaminophen",2
"aldosterone",2
"ampicillin",2
"aspartame",2
"atorvastatin",2
"aviptadil",2
"chlorine dioxide",2
"clonazepam",2
"creatinine",2
"cysteine",2
"estradiol",2
"fenbendazole",2
"luteolin",2
"metformin",2
"mirin",2
"quinine",2
"ranitidine",2
"urea",2
"actemra",1
"almitrine",1
"amantadine",1
"amphotericin b",1
"angiotensin ii",1
"apigenin",1
"arginine",1
"artemisinin",1
"atracurium",1
"beta carotene",1
"betamethasone",1
"bicalutamide",1
"bleomycin",1
"brazilin",1
"bucillamine",1
"carnosine",1
"cenicriviroc",1
"cetirizine",1
"cilengitide",1
"codeine",1
"curcumin",1
"cyclosporine",1
"cyproheptadine",1
"dapagliflozin",1
"daunorubicin",1
"domperidone",1
"dopamine",1
"doxepin",1
"famotidine",1
"favilavir",1
"finasteride",1
"folic",1
"formaldehyde",1
"fructose",1
"gabapentin",1
"glycine",1
"hydrocortisone",1
"indole",1
"lidocaine",1
"loratadine",1
"maraviroc",1
"megestrol",1
"megestrol acetate",1
"methadone",1
"methoxyflurane",1
"naloxone",1
"nitroglycerin",1
"propranolol",1
"ran-07",1
"rapamycin",1
"resveratrol",1
"tamsulosin",1
"tempol",1
"tramadol",1
"ubiquinol",1
"warfarin",1
