"Drug","01-03-2023"
"ivermectin",2134
"fentanyl",774
"hydromorphone",378
"azithromycin",182
"artemisinin",153
"hydroxychloroquine",95
"tromethamine",61
"fluvoxamine",49
"metformin",49
"amoxicillin",43
"quercetin",36
"ibuprofen",22
"chloroquine",17
"glutathione",17
"dexamethasone",15
"guanfacine",15
"curcumin",13
"prednisone",13
"glycine",12
"acetaminophen",11
"midazolam",11
"talopram",9
"thalidomide",9
"famotidine",7
"bucillamine",6
"erythromycin",6
"methotrexate",5
"niacin",5
"tyrosine",5
"zolpidem",5
"ambroxol",4
"bromhexine",4
"dopamine",4
"ketamine",4
"thiamine",4
"vincristine",4
"budesonide",3
"colistin",3
"doxycycline",3
"gabapentin",3
"glyphosate",3
"niclosamide",3
"quinine",3
"resveratrol",3
"angiotensin ii",2
"arginine",2
"cetirizine",2
"cetylpyridinium",2
"chlorine dioxide",2
"cholecalciferol",2
"choline",2
"clarithromycin",2
"creatine",2
"diphenhydramine",2
"emtricitabine",2
"ezetimibe",2
"indomethacin",2
"ketotifen",2
"loratadine",2
"maraviroc",2
"metoprolol",2
"naltrexone",2
"nitazoxanide",2
"phenylephrine",2
"propranolol",2
"upamostat",2
"alfacalcidol",1
"alprostadil",1
"angiotensin 1-7",1
"atorvastatin",1
"azelastine",1
"biotin",1
"bpc-157",1
"cardarine",1
"cefazolin",1
"cisplatin",1
"citrulline",1
"clemastine",1
"clonazepam",1
"codeine",1
"dienogest",1
"diosmin",1
"duloxetine",1
"emodin",1
"epinephrine",1
"ergocalciferol",1
"favipiravir",1
"fenbendazole",1
"guanine",1
"hydroquinone",1
"inosine",1
"inosine pranobex",1
"inositol",1
"inulin",1
"larazotide",1
"levocetirizine",1
"lidocaine",1
"linezolid",1
"lopinavir",1
"methylprednisone",1
"naloxone",1
"naringenin",1
"ondansetron",1
"paroxetine",1
"pentoxifylline",1
"pregabalin",1
"progesterone",1
"propofol",1
"quinapril",1
"rivaroxaban",1
"salbutamol",1
"scopolamine",1
"sertraline",1
"spermidine",1
"tantalum",1
"taurine",1
"theophylline",1
"trazodone",1
"trehalose",1
"tryptophan",1
"uracil",1
