"Drug","08-21-2021"
"ivermectin",19679
"hydroxychloroquine",1392
"curcumin",197
"remdesivir",187
"erythromycin",116
"fentanyl",103
"azithromycin",76
"doxycycline",72
"indomethacin",72
"fluvoxamine",64
"quercetin",59
"ketamine",58
"tempol",37
"actemra",33
"dexamethasone",31
"ibuprofen",28
"colchicine",21
"masitinib",21
"thalidomide",20
"budesonide",18
"famotidine",16
"penicillin",16
"glyphosate",15
"astaxanthin",13
"baricitinib",13
"mmda",13
"amphetamine",11
"berberine",11
"leronlimab",10
"nitazoxanide",10
"bucillamine",8
"dopamine",7
"fisetin",7
"aviptadil",6
"chlorine dioxide",6
"cysteine",6
"fructose",6
"methotrexate",6
"tacrolimus",6
"acetaminophen",5
"methadone",5
"potassium",5
"strychnine",5
"talopram",5
"codeine",4
"favipiravir",4
"fluticasone",4
"molybdenum",4
"s-23",4
"tryptophan",4
"vincristine",4
"acetylcholine",3
"cannabidiol",3
"fenofibrate",3
"formaldehyde",3
"fostamatinib",3
"glutathione",3
"magnesium citrate",3
"oleandrin",3
"piperine",3
"quinine",3
"roxadustat",3
"rutin",3
"suramin",3
"arginine",2
"artemisinin",2
"atorvastatin",2
"bromhexine",2
"cyproheptadine",2
"diphenhydramine",2
"dutasteride",2
"empagliflozin",2
"finasteride",2
"fluoxetine",2
"ivabradine",2
"lorazepam",2
"mefloquine",2
"metformin",2
"montelukast",2
"naloxone",2
"niclosamide",2
"omeprazole",2
"oxymetazoline",2
"pravastatin",2
"proline",2
"resveratrol",2
"squalene",2
"thimerosal",2
"tofacitinib",2
"tramadol",2
"ambroxol",1
"amoxicillin",1
"anandamide",1
"angiotensin ii",1
"artesunate",1
"aspartame",1
"atenolol",1
"atracurium",1
"azelastine",1
"beta carotene",1
"caspofungin",1
"catechin",1
"ceftriaxone",1
"cefuroxime",1
"celecoxib",1
"chlorhexidine",1
"choline",1
"chromium",1
"ciclesonide",1
"cimetidine",1
"cisatracurium",1
"clarithromycin",1
"clozapine",1
"creatine",1
"dantrolene",1
"dapagliflozin",1
"diazepam",1
"dobutamine",1
"ephedrine",1
"escitalopram",1
"fenbendazole",1
"gabapentin",1
"ganglioside",1
"gemcitabine",1
"hesperidin",1
"hydroquinone",1
"hypochlorous",1
"l-lysine",1
"letrozole",1
"levamisole",1
"lidocaine",1
"linezolid",1
"lopinavir",1
"megestrol",1
"megestrol acetate",1
"merimepodib",1
"minocycline",1
"nandrolone",1
"nifuroxazide",1
"nintedanib",1
"nitrite",1
"nitrous oxide",1
"nitrous-oxide",1
"ofloxacin",1
"oxycodone",1
"pantoprazole",1
"phenazopyridine",1
"phenol",1
"phosphocreatine",1
"pirfenidone",1
"progesterone",1
"promethazine",1
"propofol",1
"propranolol",1
"pyridoxine",1
"pyronaridine",1
"ractopamine",1
"sarilumab",1
"silibinin",1
"sodium chlorite",1
"succinylcholine",1
"tazobactam",1
"tenofovir",1
"thiamine",1
"thiopental",1
"troglitazone",1
"tyrosine",1
"urea",1
"voclosporin",1
