"Drug","03-26-2022"
"ivermectin",1135
"remdesivir",268
"hydroxychloroquine",153
"quercetin",50
"fentanyl",37
"niacin",20
"ibuprofen",17
"thalidomide",13
"fluvoxamine",8
"methotrexate",8
"bucillamine",7
"cysteine",7
"favipiravir",6
"loratadine",6
"prednisone",6
"taurine",6
"acetaminophen",5
"leronlimab",5
"methadone",5
"penicillin",5
"ritonavir",5
"acitretin",4
"apremilast",4
"arginine",4
"curcumin",4
"cyclosporine",4
"dexamethasone",4
"glycine",4
"methionine",4
"prima1",4
"propofol",4
"talopram",4
"tofacitinib",4
"angiotensin ii",3
"calcifediol",3
"capecitabine",3
"chloroquine",3
"famotidine",3
"glutathione",3
"hydroxyzine",3
"naltrexone",3
"probenecid",3
"sulforaphane",3
"thiamine",3
"aviptadil",2
"azithromycin",2
"budesonide",2
"buprenorphine",2
"codeine",2
"cyclophosphamide",2
"fexofenadine",2
"forskolin",2
"glyphosate",2
"mannose",2
"maraviroc",2
"maribavir",2
"naloxone",2
"pravastatin",2
"rivaroxaban",2
"salbutamol",2
"sildenafil",2
"vecuronium",2
"vincristine",2
"amitriptyline",1
"angiotensin 1-7",1
"aniline",1
"azelastine",1
"benzydamine",1
"boron",1
"camostat",1
"cannabidiol",1
"carbamazepine",1
"cefixime",1
"ceramide",1
"cetirizine",1
"cetylpyridinium",1
"chlorine dioxide",1
"ciclesonide",1
"citalopram",1
"colchicine",1
"compound 19",1
"creatinine",1
"desloratadine",1
"dexmedetomidine",1
"diclofenac",1
"donepezil",1
"ebastine",1
"enzalutamide",1
"estradiol",1
"fenofibrate",1
"folic",1
"fructose",1
"hesperidin",1
"ibrutinib",1
"itraconazole",1
"ketamine",1
"ketotifen",1
"losartan",1
"luteolin",1
"megestrol",1
"megestrol acetate",1
"metformin",1
"methylprednisolone",1
"midazolam",1
"niclosamide",1
"nicotinamide",1
"nizatidine",1
"potassium",1
"prednisolone",1
"pseudoephedrine",1
"quinapril",1
"quinine",1
"s-23",1
"tempol",1
"trehalose",1
"tyrosine",1
"uracil",1
"urea",1
"uridine",1
"zidovudine",1
