"Drug","04-22-2022"
"ivermectin",914
"ritonavir",184
"quercetin",126
"indomethacin",76
"fentanyl",43
"glutathione",31
"fluvoxamine",21
"ibuprofen",15
"thalidomide",15
"acetylcholine",12
"ketamine",11
"midazolam",11
"prednisone",11
"aniline",9
"aviptadil",9
"chloroquine",9
"levothyroxine",9
"creatine",8
"glyphosate",6
"methadone",6
"plitidepsin",6
"bucillamine",5
"gadolinium",5
"dexamethasone",4
"maraviroc",4
"metformin",4
"piracetam",4
"talopram",4
"azithromycin",3
"baricitinib",3
"benzodiazepine",3
"boron",3
"dopamine",3
"favipiravir",3
"naltrexone",3
"niacin",3
"quinine",3
"resveratrol",3
"biotin",2
"bivalirudin",2
"chlorine dioxide",2
"colchicine",2
"curcumin",2
"degarelix",2
"ephedrine",2
"hydroxyurea",2
"indium",2
"ivabradine",2
"lorazepam",2
"mannose",2
"pravastatin",2
"acetaminophen",1
"alanine",1
"amantadine",1
"amoxicillin",1
"angiotensin ii",1
"arginine",1
"atorvastatin",1
"betahistine",1
"bradykinin",1
"brequinar",1
"buprenorphine",1
"calcifediol",1
"cannabidiol",1
"capsaicin",1
"carbamazepine",1
"chlorhexidine",1
"cholecalciferol",1
"choline",1
"ciprofloxacin",1
"citalopram",1
"codeine",1
"cyproheptadine",1
"cysteine",1
"desvenlafaxine",1
"diphenhydramine",1
"doxycycline",1
"ebselen",1
"edaravone",1
"ergocalciferol",1
"famotidine",1
"glycine",1
"histidine",1
"hydrocortisone",1
"isotretinoin",1
"l-lysine",1
"levodopa",1
"magnesium sulfate",1
"manganese",1
"mannitol",1
"megestrol acetate",1
"methotrexate",1
"methylprednisolone",1
"mmda",1
"naloxone",1
"naproxen",1
"nicotinamide",1
"ornithine",1
"pentoxifylline",1
"phenolphthalein",1
"prazosin",1
"proline",1
"propofol",1
"riboflavin",1
"s-23",1
"sertraline",1
"sodium hydroxide",1
"spironolactone",1
"tacrolimus",1
"tamoxifen",1
"theanine",1
"thiamine",1
"trehalose",1
"ubiquinol",1
"vancomycin",1
"venlafaxine",1
"vincristine",1
