"Drug","11-07-2021"
"ivermectin",5918
"hydroxychloroquine",665
"fluvoxamine",209
"remdesivir",111
"ritonavir",102
"indium",75
"quercetin",58
"fentanyl",47
"dexamethasone",22
"curcumin",17
"cysteine",17
"ibuprofen",16
"tromethamine",16
"penicillin",13
"aviptadil",11
"budesonide",11
"lopinavir",11
"azithromycin",8
"thalidomide",8
"methotrexate",7
"cetylpyridinium",6
"propofol",6
"dopamine",5
"glutathione",5
"taurine",5
"doxycycline",4
"famotidine",4
"gabapentin",4
"naloxone",4
"ramatroban",4
"acetaminophen",3
"colchicine",3
"cyclobenzaprine",3
"fenofibrate",3
"glyphosate",3
"nitazoxanide",3
"riboflavin",3
"suramin",3
"thiamine",3
"tramadol",3
"vincristine",3
"amoxicillin",2
"angiotensin ii",2
"arginine",2
"azathioprine",2
"baricitinib",2
"calcifediol",2
"chloramphenicol",2
"enoximone",2
"fluoxetine",2
"formaldehyde",2
"fostamatinib",2
"gentamicin",2
"histidine",2
"mmda",2
"pg-9",2
"prednisolone",2
"proline",2
"uracil",2
"activated charcoal",1
"alfentanil",1
"amlodipine",1
"antipain",1
"apn01",1
"artemisinin",1
"ascorbyl-palmitate",1
"benzodiazepine",1
"berberine",1
"biotin",1
"boceprevir",1
"boron",1
"bromhexine",1
"bucillamine",1
"buprenorphine",1
"camostat",1
"cannabidiol",1
"chlorpheniramine",1
"chlorthalidone",1
"clenbuterol",1
"clofazimine",1
"clonidine",1
"clozapine",1
"cyclophosphamide",1
"favipiravir",1
"flutamide",1
"gadolinium",1
"gallamine",1
"guaifenesin",1
"hydrocodone",1
"hydroquinone",1
"isoquercetin",1
"kava",1
"ketamine",1
"lidocaine",1
"lorazepam",1
"megestrol",1
"megestrol acetate",1
"micafungin",1
"nitrite",1
"ombitasvir",1
"oseltamivir",1
"paritaprevir",1
"phenylephrine",1
"phosphorus",1
"potassium",1
"promethazine",1
"propranolol",1
"pseudoephedrine",1
"quinine",1
"reichstein",1
"ribose",1
"s-23",1
"sertraline",1
"tempol",1
"umifenovir",1
"urea",1
"vancomycin",1
"varenicline",1
