"Drug","12-21-2020"
"ivermectin",1470
"azithromycin",471
"quercetin",215
"midazolam",148
"remdesivir",125
"leronlimab",89
"fentanyl",86
"dexamethasone",60
"clofazimine",44
"bromhexine",34
"penicillin",33
"aviptadil",30
"spironolactone",27
"baricitinib",26
"chloroquine",22
"larazotide",19
"estradiol",18
"ibuprofen",18
"favipiravir",17
"levodopa",13
"thalidomide",13
"dopamine",12
"epinephrine",12
"ketamine",12
"budesonide",10
"buprenorphine",10
"lopinavir",10
"prednisone",10
"cannabidiol",9
"hydroxychloroquine",9
"cyproheptadine",8
"potassium",8
"vanadium",8
"naloxone",7
"quinine",7
"fenofibrate",6
"glutathione",6
"proline",6
"ritonavir",6
"acetaminophen",5
"fluvoxamine",5
"indomethacin",5
"nitazoxanide",5
"phosphorus",5
"squalene",5
"talopram",5
"calcifediol",4
"chlorine dioxide",4
"famotidine",4
"fructose",4
"metformin",4
"methadone",4
"n-chlorotaurine",4
"amiodarone",3
"amoxicillin",3
"astaxanthin",3
"atropine",3
"bradykinin",3
"cadmium",3
"cholecalciferol",3
"colchicine",3
"dextromethorphan",3
"doxycycline",3
"formaldehyde",3
"galidesivir",3
"glyphosate",3
"maraviroc",3
"megestrol",3
"megestrol acetate",3
"metronidazole",3
"naproxen",3
"niacin",3
"oleandrin",3
"oseltamivir",3
"potassium chloride",3
"prednisolone",3
"resveratrol",3
"rubidium",3
"vincristine",3
"warfarin",3
"artemisinin",2
"azelastine",2
"bpc-157",2
"bucillamine",2
"camostat",2
"ciclesonide",2
"clonidine",2
"cyclosporine",2
"enzalutamide",2
"epigallocatechin",2
"folic",2
"forskolin",2
"glycine",2
"hesperidin",2
"ifenprodil",2
"loperamide",2
"mephedrone",2
"methotrexate",2
"mirin",2
"niclosamide",2
"quetiapine",2
"tacrolimus",2
"thiamine",2
"toluene",2
"tramadol",2
"tyrosine",2
"acetylcysteine",1
"adamantane",1
"aldosterone",1
"alloin",1
"alprazolam",1
"amantadine",1
"ambroxol",1
"amlodipine",1
"amphetamine",1
"amphotericin b",1
"angiotensin ii",1
"apilimod",1
"apixaban",1
"apn01",1
"arginine",1
"aripiprazole",1
"artesunate",1
"berberine",1
"blarcamesine",1
"camphor",1
"cefixime",1
"cesium",1
"cetylpyridinium",1
"chromium",1
"citco",1
"citrulline",1
"clindamycin",1
"clonazepam",1
"clopidogrel",1
"codeine",1
"curcumin",1
"dalcetrapib",1
"dapagliflozin",1
"diazepam",1
"diclofenac",1
"diosmin",1
"diphenhydramine",1
"dipyridamole",1
"duloxetine",1
"dutasteride",1
"ehna",1
"empagliflozin",1
"haloperidol",1
"histidine",1
"hydrocortisone",1
"inositol",1
"isoprenaline",1
"isoquercetin",1
"kava",1
"ketotifen",1
"l-glutamine",1
"l-lysine",1
"lorazepam",1
"losartan",1
"manganese",1
"methylprednisolone",1
"metoprolol",1
"mmda",1
"nafamostat",1
"nitrite",1
"nystatin",1
"osimertinib",1
"peramivir",1
"perindopril",1
"phenobarbital",1
"promethazine",1
"pseudoephedrine",1
"putrescine",1
"rhein",1
"ribavirin",1
"rofecoxib",1
"ronnel",1
"roxadustat",1
"ruxolitinib",1
"salbutamol",1
"sertraline",1
"sodium ascorbate",1
"strychnine",1
"ticagrelor",1
"tryptophan",1
"vardenafil",1
"verteporfin",1
"vinorelbine",1
"zaltoprofen",1
