"Drug","09-05-2020"
"hydroxychloroquine",2380
"oleandrin",1716
"chlorine dioxide",703
"azithromycin",479
"remdesivir",232
"bradykinin",213
"dexamethasone",213
"ivermectin",209
"hydrocortisone",120
"chloroquine",92
"ibuprofen",58
"calcifediol",55
"methylprednisolone",47
"prednisone",46
"fentanyl",24
"doxycycline",22
"quinine",16
"prednisolone",14
"thalidomide",14
"glutathione",13
"acetaminophen",10
"favipiravir",10
"budesonide",9
"bromhexine",8
"daclatasvir",6
"metformin",6
"naloxone",6
"sofosbuvir",6
"aldosterone",5
"apilimod",5
"dopamine",5
"methadone",5
"umifenovir",5
"aprepitant",4
"boceprevir",4
"icatibant",4
"ketamine",4
"lopinavir",4
"masitinib",4
"potassium",4
"ritonavir",4
"ruxolitinib",4
"vincristine",4
"famotidine",3
"formaldehyde",3
"levodopa",3
"nitazoxanide",3
"penicillin",3
"simeprevir",3
"squalene",3
"artemisinin",2
"benazepril",2
"cetirizine",2
"cysteine",2
"danazol",2
"enalapril",2
"erythromycin",2
"etomidate",2
"hydrocodone",2
"indomethacin",2
"magnesium sulfate",2
"methotrexate",2
"niobium",2
"perindopril",2
"phosphorus",2
"quercetin",2
"ribavirin",2
"s-23",2
"stanozolol",2
"talopram",2
"thiamine",2
"titanium dioxide",2
"trandolapril",2
"zofenopril",2
"acetylcholine",1
"acetylcysteine",1
"amantadine",1
"amlodipine",1
"amphetamine",1
"angiotensin ii",1
"aspartame",1
"aviptadil",1
"cannabidiol",1
"cenicriviroc",1
"chlorhexidine",1
"chromium",1
"colchicine",1
"creatinine",1
"curcumin",1
"dantrolene",1
"dapsone",1
"deflazacort",1
"disulfiram",1
"ephedrine",1
"eugenol",1
"felodipine",1
"fludrocortisone",1
"fructose",1
"ibrutinib",1
"ifenprodil",1
"indole",1
"l-lysine",1
"lofepramine",1
"loratadine",1
"losartan",1
"manganese",1
"maraviroc",1
"megestrol",1
"megestrol acetate",1
"midodrine",1
"mmda",1
"montelukast",1
"nifedipine",1
"oseltamivir",1
"oxycodone",1
"oxymetazoline",1
"phenol",1
"piperine",1
"propofol",1
"rimantadine",1
"rupatadine",1
"sacubitril",1
"sitagliptin",1
"tetrodotoxin",1
"trazodone",1
"withaferin-a",1
