"Drug","02-22-2022"
"ivermectin",5754
"hydroxychloroquine",208
"remdesivir",94
"quercetin",61
"fentanyl",58
"diltiazem",40
"midazolam",23
"fluvoxamine",19
"budesonide",15
"leronlimab",15
"niacin",14
"tempol",14
"ibuprofen",13
"ritonavir",13
"chloroquine",11
"arginine",10
"potassium",10
"uridine",10
"chlorine dioxide",9
"dexamethasone",9
"lopinavir",7
"curcumin",6
"prednisone",6
"talopram",6
"azithromycin",5
"cannabidiol",5
"colchicine",5
"fenofibrate",5
"spironolactone",5
"biotin",4
"bucillamine",4
"cysteine",4
"diphenhydramine",4
"dopamine",4
"famotidine",4
"penicillin",4
"prednisolone",4
"titanium dioxide",4
"baricitinib",3
"favipiravir",3
"methotrexate",3
"nicotinamide",3
"prima1",3
"s-23",3
"thiamine",3
"vanadium",3
"calcifediol",2
"codeine",2
"forskolin",2
"gabapentin",2
"glutathione",2
"glyphosate",2
"hydroxyzine",2
"ketamine",2
"larazotide",2
"modafinil",2
"naproxen",2
"oxycodone",2
"piperine",2
"progesterone",2
"sildenafil",2
"tryptophan",2
"vincristine",2
"acetaminophen",1
"acetylcholine",1
"alanine",1
"amantadine",1
"amiodarone",1
"angiotensin ii",1
"apabetalone",1
"arformoterol",1
"artemisinin",1
"aspartame",1
"aviptadil",1
"azelastine",1
"bupropion",1
"camphor",1
"cholecalciferol",1
"chromium",1
"doxycycline",1
"eletriptan",1
"estradiol",1
"fexofenadine",1
"formaldehyde",1
"fructose",1
"ganaxolone",1
"hyaluronic",1
"iodide",1
"ivabradine",1
"k201",1
"letrozole",1
"leucine",1
"lorazepam",1
"losartan",1
"megestrol",1
"megestrol acetate",1
"meloxicam",1
"mercaptopurine",1
"meropenem",1
"metformin",1
"methadone",1
"methylprednisolone",1
"metoprolol",1
"minocycline",1
"mmda",1
"niclosamide",1
"ombitasvir",1
"oseltamivir",1
"oxymorphone",1
"perindopril",1
"phosphorus",1
"pibrentasvir",1
"potassium chloride",1
"potassium iodide",1
"proline",1
"protriptyline",1
"quinine",1
"reparixin",1
"riboflavin",1
"rivaroxaban",1
"rizatriptan",1
"rutin",1
"salbutamol",1
"saquinavir",1
"squalane",1
"sumatriptan",1
"tapentadol",1
"tetracycline",1
"thalidomide",1
"tramadol",1
"trazodone",1
"trehalose",1
"tromethamine",1
"tyrosine",1
"vadadustat",1
"vancomycin",1
