"Drug","06-03-2021"
"hydroxychloroquine",3345
"ivermectin",2995
"azithromycin",323
"remdesivir",300
"dexamethasone",147
"fluvoxamine",137
"chloroquine",114
"tempol",75
"niclosamide",49
"quercetin",49
"budesonide",33
"favilavir",25
"fentanyl",25
"ebastine",24
"favipiravir",24
"cyproheptadine",23
"colchicine",17
"kava",17
"doxycycline",16
"plitidepsin",16
"baricitinib",15
"leronlimab",15
"camphor",14
"methotrexate",13
"niacin",13
"nelfinavir",12
"cepharanthine",11
"ibuprofen",11
"naloxone",10
"apabetalone",9
"aviptadil",9
"fostamatinib",9
"midazolam",9
"ciclesonide",8
"cyclosporine",8
"fluoxetine",8
"propofol",8
"penicillin",7
"posaconazole",7
"s-23",7
"warfarin",7
"metformin",6
"tofacitinib",6
"methylprednisolone",5
"ribavirin",5
"ritonavir",5
"suramin",5
"acetylcysteine",4
"adenine",4
"amphotericin b",4
"arginine",4
"dopamine",4
"famotidine",4
"glyphosate",4
"lopinavir",4
"actemra",3
"angiotensin ii",3
"gabapentin",3
"isavuconazole",3
"mmda",3
"montelukast",3
"potassium",3
"prednisone",3
"ronnel",3
"talopram",3
"amantadine",2
"bucillamine",2
"cannabidiol",2
"cetirizine",2
"cysteine",2
"digitoxin",2
"digoxin",2
"dolutegravir",2
"efavirenz",2
"folic",2
"larazotide",2
"levodopa",2
"naproxen",2
"naringenin",2
"neodymium",2
"ouabain",2
"quinine",2
"ranitidine",2
"thalidomide",2
"thiamine",2
"upamostat",2
"abivertinib",1
"aldosterone",1
"am-580",1
"apn01",1
"artemisinin",1
"benzodiazepine",1
"boron",1
"bradykinin",1
"brequinar",1
"camostat",1
"capsaicin",1
"clarithromycin",1
"codeine",1
"curcumin",1
"cyclophosphamide",1
"deflazacort",1
"estradiol",1
"fexofenadine",1
"glutathione",1
"lenvatinib",1
"levocetirizine",1
"losartan",1
"manganese",1
"mefloquine",1
"megestrol",1
"megestrol acetate",1
"mephedrone",1
"minocycline",1
"oleandrin",1
"osimertinib",1
"paroxetine",1
"potassium sulfate",1
"prednisolone",1
"pregabalin",1
"promethazine",1
"rosiglitazone",1
"sarilumab",1
"sodium hydroxide",1
"sorafenib",1
"terlipressin",1
"tetrodotoxin",1
"urea",1
"ursodeoxycholic",1
"vincristine",1
