"Drug","12-28-2020"
"ivermectin",2599
"hydroxychloroquine",615
"azithromycin",162
"quercetin",143
"remdesivir",104
"leronlimab",94
"dexamethasone",87
"chloroquine",54
"nitazoxanide",49
"ibuprofen",45
"penicillin",38
"ribavirin",32
"fluvoxamine",30
"ceftriaxone",28
"vancomycin",28
"propofol",27
"niacin",26
"fentanyl",25
"thalidomide",23
"squalene",22
"lopinavir",20
"potassium",15
"cannabidiol",14
"berberine",13
"talopram",12
"ritonavir",11
"baricitinib",9
"dextromethorphan",9
"doxycycline",9
"famotidine",9
"codeine",8
"ketamine",8
"aviptadil",7
"montelukast",7
"naloxone",7
"acetaminophen",6
"favipiravir",6
"glutathione",6
"bucillamine",5
"chlorine dioxide",5
"loperamide",5
"methadone",5
"potassium chloride",5
"prednisone",5
"bradykinin",4
"bromhexine",4
"camostat",4
"dopamine",4
"epinephrine",4
"formaldehyde",4
"glycine",4
"metformin",4
"sertraline",4
"budesonide",3
"buprenorphine",3
"colchicine",3
"cyproheptadine",3
"glyphosate",3
"proline",3
"ambroxol",2
"amoxicillin",2
"calcifediol",2
"celecoxib",2
"cetylpyridinium",2
"clarithromycin",2
"dapivirine",2
"dipyridamole",2
"fenofibrate",2
"folic",2
"guaifenesin",2
"hesperidin",2
"hydrocortisone",2
"hypochlorous",2
"ketotifen",2
"lidocaine",2
"maraviroc",2
"niclosamide",2
"olopatadine",2
"omeprazole",2
"plitidepsin",2
"prednisolone",2
"riboflavin",2
"ribose",2
"strychnine",2
"tromethamine",2
"acedoben",1
"actemra",1
"acyclovir",1
"aldosterone",1
"amantadine",1
"antipain",1
"apn01",1
"arginine",1
"astaxanthin",1
"auranofin",1
"avexitide",1
"azathioprine",1
"benzonatate",1
"cadmium",1
"cafedrine",1
"carnosine",1
"cetirizine",1
"ciclesonide",1
"ciprofloxacin",1
"clopidogrel",1
"cyclosporine",1
"cysteine",1
"doravirine",1
"dutasteride",1
"estradiol",1
"eugenol",1
"fenbendazole",1
"fluconazole",1
"forskolin",1
"gabapentin",1
"galidesivir",1
"guanosine",1
"hyaluronic",1
"hydroxyzine",1
"icosapent",1
"icosapent ethyl",1
"ifenprodil",1
"imipramine",1
"imodium",1
"indole",1
"inosine",1
"itraconazole",1
"l-lysine",1
"lamivudine",1
"levofloxacin",1
"megestrol",1
"megestrol acetate",1
"methylphenidate",1
"methylprednisolone",1
"metoprolol",1
"minocycline",1
"molybdenum",1
"nadide",1
"nafamostat",1
"naproxen",1
"nefopam",1
"nicotinamide",1
"nitrous oxide",1
"nitrous-oxide",1
"olanzapine",1
"orlistat",1
"ornithine",1
"pentobarbital",1
"phenobarbital",1
"phosphorus",1
"posaconazole",1
"progesterone",1
"promethazine",1
"pterostilbene",1
"pyridoxine",1
"quinine",1
"ractopamine",1
"resiniferatoxin",1
"resveratrol",1
"risperidone",1
"s-23",1
"salbutamol",1
"sildenafil",1
"sodium ascorbate",1
"spironolactone",1
"sulforaphane",1
"thiamine",1
"thymol",1
"titanium dioxide",1
"triclosan",1
"uracil",1
"uridine",1
"vanadium",1
"vardenafil",1
"vincristine",1
"y-27632",1
