"Drug","04-22-2020"
"hydroxychloroquine",19160
"azithromycin",6213
"chloroquine",2247
"remdesivir",1371
"fentanyl",378
"quinine",100
"ivermectin",90
"lopinavir",89
"ritonavir",88
"quercetin",84
"ibuprofen",79
"chlorine dioxide",75
"leronlimab",75
"sarilumab",55
"dopamine",47
"actemra",45
"penicillin",45
"favipiravir",33
"prednisone",32
"erythromycin",31
"methadone",31
"colchicine",30
"emodin",25
"selinexor",24
"angiotensin ii",22
"glyphosate",21
"s-23",21
"acetazolamide",19
"propiolactone",19
"acetylcholine",18
"bivalirudin",18
"cannabidiol",17
"ifenprodil",16
"losartan",16
"rocuronium",16
"nafamostat",14
"warfarin",14
"camostat",13
"naloxone",13
"proline",13
"buprenorphine",12
"codeine",12
"glutathione",12
"thalidomide",12
"doxycycline",11
"montelukast",11
"nelfinavir",11
"benzylpenicillin",10
"mefloquine",10
"urea",10
"apn01",9
"cepharanthine",9
"clozapine",9
"hydroquinone",9
"ketamine",9
"metformin",9
"potassium",9
"propofol",9
"ruxolitinib",8
"amoxicillin",7
"camphor",7
"ciclesonide",7
"curcumin",7
"dexamethasone",7
"resveratrol",7
"tafenoquine",7
"acetaminophen",6
"atovaquone",6
"cesium",6
"chlorpheniramine",6
"formaldehyde",6
"lorazepam",6
"nitrous oxide",6
"nitrous-oxide",6
"vincristine",6
"auranofin",5
"bradykinin",5
"hydroxyurea",5
"naproxen",5
"relugolix",5
"thiamine",5
"arginine",4
"bedaquiline",4
"capsaicin",4
"ceftriaxone",4
"cyclosporine",4
"diazepam",4
"epinephrine",4
"ibrutinib",4
"luteolin",4
"midazolam",4
"nifedipine",4
"tantalum",4
"amlodipine",3
"apomorphine",3
"aspartame",3
"benidipine",3
"boceprevir",3
"cysteine",3
"epoprostenol",3
"formoterol",3
"fructose",3
"hypochlorous",3
"kava",3
"lisinopril",3
"lofepramine",3
"mifepristone",3
"mmda",3
"proguanil",3
"sertraline",3
"tradipitant",3
"allicin",2
"apilimod",2
"baricitinib",2
"boron",2
"bromhexine",2
"budesonide",2
"capecitabine",2
"chlorhexidine",2
"chlorpromazine",2
"creatinine",2
"diphenhydramine",2
"folic",2
"hydroxyzine",2
"lapatinib",2
"levamisole",2
"levodopa",2
"methotrexate",2
"molybdenum",2
"nitazoxanide",2
"nitrite",2
"oseltamivir",2
"phosphorus",2
"ramipril",2
"rhein",2
"ribavirin",2
"salbutamol",2
"siltuximab",2
"suramin",2
"telmisartan",2
"umifenovir",2
"vecuronium",2
"xenon-133",2
"actinium",1
"adenosine",1
"alanine",1
"alprazolam",1
"am-580",1
"ambroxol",1
"anastrozole",1
"aniline",1
"antimony",1
"artemisinin",1
"astaxanthin",1
"atropine",1
"axitinib",1
"beclometasone",1
"benzodiazepine",1
"benzonatate",1
"beta carotene",1
"biotin",1
"clindamycin",1
"clobazam",1
"clonazepam",1
"creatine",1
"cycloheximide",1
"cyclophosphamide",1
"cyproheptadine",1
"dantrolene",1
"darunavir",1
"dobutamine",1
"doxylamine",1
"ec-18",1
"enzalutamide",1
"esketamine",1
"esomeprazole",1
"estradiol",1
"etomidate",1
"eugenol",1
"favilavir",1
"forskolin",1
"gabapentin",1
"galidesivir",1
"gemcitabine",1
"glycine",1
"hesperidin",1
"hyaluronic",1
"imetelstat",1
"imodium",1
"indomethacin",1
"iodide",1
"irinotecan",1
"isocarboxazid",1
"isoquercetin",1
"isosorbide",1
"l-lysine",1
"levocetirizine",1
"lidocaine",1
"loperamide",1
"malic",1
"masitinib",1
"mdl-28170",1
"memantine",1
"methionine",1
"methylprednisolone",1
"metoprolol",1
"minocycline",1
"neodymium",1
"niacin",1
"nystatin",1
"odq",1
"oxaliplatin",1
"oxycodone",1
"pancuronium",1
"pentobarbital",1
"phenylalanine",1
"pioglitazone",1
"potassium chloride",1
"pp-30",1
"praziquantel",1
"prednisolone",1
"primaquine",1
"promethazine",1
"retinol",1
"riboflavin",1
"ronnel",1
"ropinirole",1
"ropivacaine",1
"sevoflurane",1
"sildenafil",1
"streptomycin",1
"strychnine",1
"talopram",1
"tamsulosin",1
"toluene",1
"tryptophan",1
"ubiquinol",1
"upamostat",1
"vanadium",1
"venlafaxine",1
